station_complex_id,netRidership,total_spending,avg_fare_per_ride,Metrocard - Fair Fare_pct,Metrocard - Full Fare_pct,Metrocard - Other_pct,Metrocard - Seniors & Disability_pct,Metrocard - Students_pct,Metrocard - Unlimited 30-Day_pct,Metrocard - Unlimited 7-Day_pct,OMNY - Full Fare_pct,OMNY - Other_pct,OMNY - Seniors & Disability_pct,Latitude,Longitude,MEAN_Median_Inc,Male_Total_pct,Female_Tot_pct,White_Alon_pct,Black_Alon_pct,Hispanic_L_pct,Non_Hispan_pct
319,516709,1298412.19,2.5128499600355325,0.011070060711154635,0.16392205283825131,0.029200188113619078,0.023115525373082334,0.019353252991529082,0.06277227607802457,0.22592600477251218,0.46272273175036627,5.999508427374015e-05,0.0018579122871867917,40.747215,-73.993365,151411.1,0.49116692131398015,0.5088330786860199,0.6265517570664629,0.0838903743315508,0.8528456837280367,0.14715431627196332
32,802477,1835912.65,2.287807189489543,0.04104042857303075,0.19719319058365536,0.04646239082241609,0.02240936500360758,0.06999203715495896,0.13714910209264564,0.13306300367487167,0.3516399846973807,3.7384249018974996e-05,0.0010131131484142225,40.655144,-74.003549,53282.625,0.5554895084111039,0.44451049158889616,0.34928371871842123,0.11977649646317541,0.40117696011412946,0.5988230398858705
320,486565,1233539.8,2.5352004357074596,0.012871867068120395,0.1448069630984555,0.031771705733046975,0.031105813200702888,0.024340016236268535,0.0679128174036357,0.14552012577970055,0.5382713512069303,3.49388057094119e-05,0.00336440146742984,40.744081,-73.995657,144127.2,0.499613579385874,0.5003864206141261,0.6756517313528492,0.06476786488473356,0.8577406646434563,0.1422593353565437
321,255885,663939.8099999999,2.594680461926256,0.011305860054321278,0.12599800691716984,0.03616859135939973,0.029798542313930084,0.02470250307755437,0.07270453524044004,0.06126580299744026,0.635629286593587,8.206811653672549e-05,0.002344803329620728,40.74104,-73.997871,148112.7,0.5043466214110068,0.49565337858899317,0.7001177570740831,0.05202091919786652,0.857184913240744,0.14281508675925605
323,402971,1056737.0,2.622364884818014,0.006447114060316996,0.12113774936657973,0.039005288221733075,0.034870995679589845,0.023282072407195556,0.058686605239582995,0.050450280541279646,0.6640924533030913,7.941018088150263e-05,0.0019480309997493615,40.733422,-74.002906,147914.2222,0.4737101544528426,0.5262898455471574,0.8069808929158255,0.027909487817473357,0.904253321440308,0.09574667855969203
324,304184,775235.66,2.548574744233753,0.015871972227336086,0.1472694158798622,0.05195539541856245,0.031181784709254926,0.029176419535544274,0.07217342135023538,0.07262709412723878,0.5757469163401099,0.00020053651737106487,0.003797043894484917,40.728251,-74.005367,149518.25,0.4858622177477348,0.5141377822522653,0.7473320868689775,0.035754350640011506,0.9036674816625917,0.09633251833740832
325,126556,313607.44,2.4780132115427165,0.010801542400202282,0.1486219539176333,0.03613420146022314,0.0179525269445937,0.057903220708619106,0.05904895856379785,0.13253421410284774,0.5342062012073706,0.00011852460570814501,0.0026786560890040773,40.722854,-74.006277,129007.4286,0.48778817621547593,0.5122118237845241,0.6896066347104923,0.03770067716655254,0.9053868979685004,0.09461310203149965
326,179659,449307.61,2.5008911883067366,0.007480838699981632,0.14317679604138953,0.036769658074463286,0.03336877083808771,0.059373591080881,0.058750187855882534,0.07256524860986648,0.5848301504516891,0.00010018980401761114,0.0035845685437411985,40.719318,-74.006886,107358.0,0.4717483649113344,0.5282516350886657,0.6796911873777898,0.050300047198435706,0.9010518508529431,0.09894814914705684
327,468672,1156119.79,2.4667993607469616,0.010427335108562065,0.1475850914925577,0.053376348491055575,0.03080619281715144,0.06324252355591971,0.07108809572579544,0.06441178478765533,0.5566238222040147,4.267376758159224e-05,0.0023961320497064044,40.715478,-74.009266,92455.5,0.4695149297769385,0.5304850702230615,0.6450843856957394,0.059671898973209014,0.9213501711318305,0.07864982886816949
328,633551,1695464.16,2.6761289304254903,0.004561590148228004,0.3445436910367121,0.038549382764765584,0.01540049656618015,0.01373527940134259,0.04883426906436893,0.07524571818211952,0.45811623689332037,9.470429373483744e-05,0.0009186316492279232,40.711835,-74.012188,150015.8889,0.47096257188649004,0.52903742811351,0.6344238081769901,0.05026554790861381,0.9158888784136262,0.08411112158637378
329,339394,852135.8099999999,2.510756848971991,0.007943570010076784,0.1360189042823385,0.04062534988833038,0.01568678291307448,0.04227240316564229,0.07332480833485565,0.13212372640647743,0.5502837410207605,0.00010901783767538613,0.0016116961407685463,40.707513,-74.013783,148333.1429,0.5005510518968431,0.49944894810315693,0.6466900149396292,0.043496363057480836,0.9238568734539933,0.07614312654600672
