GEO_ID,NAME,Median_Income,NAME_sex,Total_Population,Male_Total,Female_Total,NAME_race,Race_Total,White_Alone,Black_Alone,NAME_hispanic,Ethnicity_Total,Hispanic_Latino,Non_Hispanic_Latino,GEOID
1400000US36081051300,Census Tract 513; Queens County; New York,104583,Census Tract 513; Queens County; New York,2831,1469,1362,Census Tract 513; Queens County; New York,2831,1192,22,Census Tract 513; Queens County; New York,2831,1892,939,36081051300
1400000US36081051500,Census Tract 515; Queens County; New York,96792,Census Tract 515; Queens County; New York,3141,1490,1651,Census Tract 515; Queens County; New York,3141,2291,0,Census Tract 515; Queens County; New York,3141,2498,643,36081051500
1400000US36081051600,Census Tract 516; Queens County; New York,122826,Census Tract 516; Queens County; New York,2281,1085,1196,Census Tract 516; Queens County; New York,2281,307,1558,Census Tract 516; Queens County; New York,2281,1823,458,36081051600
1400000US36081051700,Census Tract 517; Queens County; New York,111413,Census Tract 517; Queens County; New York,1911,857,1054,Census Tract 517; Queens County; New York,1911,1439,4,Census Tract 517; Queens County; New York,1911,1597,314,36081051700
1400000US36081051800,Census Tract 518; Queens County; New York,114583,Census Tract 518; Queens County; New York,2233,1015,1218,Census Tract 518; Queens County; New York,2233,32,1606,Census Tract 518; Queens County; New York,2233,1934,299,36081051800
1400000US36081052000,Census Tract 520; Queens County; New York,102950,Census Tract 520; Queens County; New York,1544,780,764,Census Tract 520; Queens County; New York,1544,20,1319,Census Tract 520; Queens County; New York,1544,1486,58,36081052000
1400000US36081052100,Census Tract 521; Queens County; New York,100806,Census Tract 521; Queens County; New York,1798,827,971,Census Tract 521; Queens County; New York,1798,1154,5,Census Tract 521; Queens County; New York,1798,1183,615,36081052100
1400000US36081052200,Census Tract 522; Queens County; New York,92833,Census Tract 522; Queens County; New York,2286,1094,1192,Census Tract 522; Queens County; New York,2286,0,1815,Census Tract 522; Queens County; New York,2286,2076,210,36081052200
1400000US36081052400,Census Tract 524; Queens County; New York,110357,Census Tract 524; Queens County; New York,2217,920,1297,Census Tract 524; Queens County; New York,2217,0,1756,Census Tract 524; Queens County; New York,2217,2005,212,36081052400
1400000US36081052500,Census Tract 525; Queens County; New York,72031,Census Tract 525; Queens County; New York,2301,1301,1000,Census Tract 525; Queens County; New York,2301,1285,84,Census Tract 525; Queens County; New York,2301,1343,958,36081052500
1400000US36081052600,Census Tract 526; Queens County; New York,93000,Census Tract 526; Queens County; New York,2312,1255,1057,Census Tract 526; Queens County; New York,2312,91,1654,Census Tract 526; Queens County; New York,2312,2053,259,36081052600
1400000US36081052800,Census Tract 528; Queens County; New York,81477,Census Tract 528; Queens County; New York,1720,800,920,Census Tract 528; Queens County; New York,1720,13,1267,Census Tract 528; Queens County; New York,1720,1538,182,36081052800
1400000US36081053000,Census Tract 530; Queens County; New York,110938,Census Tract 530; Queens County; New York,2535,1236,1299,Census Tract 530; Queens County; New York,2535,74,2107,Census Tract 530; Queens County; New York,2535,2265,270,36081053000
1400000US36081053100,Census Tract 531; Queens County; New York,64307,Census Tract 531; Queens County; New York,3393,1701,1692,Census Tract 531; Queens County; New York,3393,2272,3,Census Tract 531; Queens County; New York,3393,2323,1070,36081053100
1400000US36081053200,Census Tract 532; Queens County; New York,98850,Census Tract 532; Queens County; New York,2185,921,1264,Census Tract 532; Queens County; New York,2185,5,1816,Census Tract 532; Queens County; New York,2185,1840,345,36081053200
1400000US36081053401,Census Tract 534.01; Queens County; New York,104688,Census Tract 534.01; Queens County; New York,1813,870,943,Census Tract 534.01; Queens County; New York,1813,55,1582,Census Tract 534.01; Queens County; New York,1813,1618,195,36081053401
1400000US36081053501,Census Tract 535.01; Queens County; New York,63816,Census Tract 535.01; Queens County; New York,1249,662,587,Census Tract 535.01; Queens County; New York,1249,465,0,Census Tract 535.01; Queens County; New York,1249,436,813,36081053501
1400000US36081053502,Census Tract 535.02; Queens County; New York,-,Census Tract 535.02; Queens County; New York,0,0,0,Census Tract 535.02; Queens County; New York,0,0,0,Census Tract 535.02; Queens County; New York,0,0,0,36081053502
1400000US36081053601,Census Tract 536.01; Queens County; New York,-,Census Tract 536.01; Queens County; New York,1816,727,1089,Census Tract 536.01; Queens County; New York,1816,34,934,Census Tract 536.01; Queens County; New York,1816,1233,583,36081053601
1400000US36081053800,Census Tract 538; Queens County; New York,117155,Census Tract 538; Queens County; New York,1800,853,947,Census Tract 538; Queens County; New York,1800,19,1475,Census Tract 538; Queens County; New York,1800,1610,190,36081053800
1400000US36081053901,Census Tract 539.01; Queens County; New York,84183,Census Tract 539.01; Queens County; New York,4210,1990,2220,Census Tract 539.01; Queens County; New York,4210,1851,234,Census Tract 539.01; Queens County; New York,4210,2521,1689,36081053901
1400000US36081053902,Census Tract 539.02; Queens County; New York,-,Census Tract 539.02; Queens County; New York,106,42,64,Census Tract 539.02; Queens County; New York,106,102,0,Census Tract 539.02; Queens County; New York,106,102,4,36081053902
1400000US36081054000,Census Tract 540; Queens County; New York,80270,Census Tract 540; Queens County; New York,4194,2084,2110,Census Tract 540; Queens County; New York,4194,43,2449,Census Tract 540; Queens County; New York,4194,3316,878,36081054000
1400000US36081054200,Census Tract 542; Queens County; New York,90461,Census Tract 542; Queens County; New York,5441,2767,2674,Census Tract 542; Queens County; New York,5441,387,1104,Census Tract 542; Queens County; New York,5441,3653,1788,36081054200
1400000US36081054500,Census Tract 545; Queens County; New York,60368,Census Tract 545; Queens County; New York,3438,1689,1749,Census Tract 545; Queens County; New York,3438,1518,21,Census Tract 545; Queens County; New York,3438,1467,1971,36081054500
1400000US36081054700,Census Tract 547; Queens County; New York,115076,Census Tract 547; Queens County; New York,4680,2183,2497,Census Tract 547; Queens County; New York,4680,1221,331,Census Tract 547; Queens County; New York,4680,2050,2630,36081054700
1400000US36081054800,Census Tract 548; Queens County; New York,83533,Census Tract 548; Queens County; New York,2430,1127,1303,Census Tract 548; Queens County; New York,2430,81,410,Census Tract 548; Queens County; New York,2430,2119,311,36081054800
1400000US36081054900,Census Tract 549; Queens County; New York,95897,Census Tract 549; Queens County; New York,5734,2998,2736,Census Tract 549; Queens County; New York,5734,2228,167,Census Tract 549; Queens County; New York,5734,2000,3734,36081054900
1400000US36081055100,Census Tract 551; Queens County; New York,85947,Census Tract 551; Queens County; New York,4419,1954,2465,Census Tract 551; Queens County; New York,4419,2238,306,Census Tract 551; Queens County; New York,4419,2803,1616,36081055100
1400000US36081055200,Census Tract 552; Queens County; New York,61895,Census Tract 552; Queens County; New York,2790,1350,1440,Census Tract 552; Queens County; New York,2790,436,310,Census Tract 552; Queens County; New York,2790,2224,566,36081055200
1400000US36081055300,Census Tract 553; Queens County; New York,91604,Census Tract 553; Queens County; New York,3131,1578,1553,Census Tract 553; Queens County; New York,3131,954,108,Census Tract 553; Queens County; New York,3131,1200,1931,36081055300
1400000US36081055400,Census Tract 554; Queens County; New York,92679,Census Tract 554; Queens County; New York,2683,1390,1293,Census Tract 554; Queens County; New York,2683,413,272,Census Tract 554; Queens County; New York,2683,2022,661,36081055400
1400000US36081055500,Census Tract 555; Queens County; New York,108417,Census Tract 555; Queens County; New York,2426,1303,1123,Census Tract 555; Queens County; New York,2426,528,183,Census Tract 555; Queens County; New York,2426,670,1756,36081055500
1400000US36081055600,Census Tract 556; Queens County; New York,130338,Census Tract 556; Queens County; New York,2233,1222,1011,Census Tract 556; Queens County; New York,2233,107,227,Census Tract 556; Queens County; New York,2233,1448,785,36081055600
1400000US36081055700,Census Tract 557; Queens County; New York,85750,Census Tract 557; Queens County; New York,3767,1696,2071,Census Tract 557; Queens County; New York,3767,2345,224,Census Tract 557; Queens County; New York,3767,1779,1988,36081055700
1400000US36081055800,Census Tract 558; Queens County; New York,72841,Census Tract 558; Queens County; New York,1587,723,864,Census Tract 558; Queens County; New York,1587,119,109,Census Tract 558; Queens County; New York,1587,1033,554,36081055800
1400000US36081055900,Census Tract 559; Queens County; New York,80221,Census Tract 559; Queens County; New York,1106,460,646,Census Tract 559; Queens County; New York,1106,450,129,Census Tract 559; Queens County; New York,1106,428,678,36081055900
1400000US36081056000,Census Tract 560; Queens County; New York,96905,Census Tract 560; Queens County; New York,1668,792,876,Census Tract 560; Queens County; New York,1668,185,91,Census Tract 560; Queens County; New York,1668,1425,243,36081056000
1400000US36081056100,Census Tract 561; Queens County; New York,-,Census Tract 561; Queens County; New York,12,9,3,Census Tract 561; Queens County; New York,12,12,0,Census Tract 561; Queens County; New York,12,12,0,36081056100
1400000US36081056200,Census Tract 562; Queens County; New York,100441,Census Tract 562; Queens County; New York,1339,583,756,Census Tract 562; Queens County; New York,1339,341,165,Census Tract 562; Queens County; New York,1339,929,410,36081056200
1400000US36081056400,Census Tract 564; Queens County; New York,76875,Census Tract 564; Queens County; New York,1493,759,734,Census Tract 564; Queens County; New York,1493,268,121,Census Tract 564; Queens County; New York,1493,1044,449,36081056400
1400000US36081056500,Census Tract 565; Queens County; New York,129327,Census Tract 565; Queens County; New York,1883,1110,773,Census Tract 565; Queens County; New York,1883,599,90,Census Tract 565; Queens County; New York,1883,418,1465,36081056500
1400000US36081056600,Census Tract 566; Queens County; New York,74022,Census Tract 566; Queens County; New York,1513,775,738,Census Tract 566; Queens County; New York,1513,45,528,Census Tract 566; Queens County; New York,1513,1285,228,36081056600
1400000US36081056700,Census Tract 567; Queens County; New York,108750,Census Tract 567; Queens County; New York,4538,2324,2214,Census Tract 567; Queens County; New York,4538,2417,138,Census Tract 567; Queens County; New York,4538,1808,2730,36081056700
1400000US36081056800,Census Tract 568; Queens County; New York,103661,Census Tract 568; Queens County; New York,4808,2296,2512,Census Tract 568; Queens County; New York,4808,523,2751,Census Tract 568; Queens County; New York,4808,3853,955,36081056800
1400000US36081057700,Census Tract 577; Queens County; New York,78854,Census Tract 577; Queens County; New York,4162,1930,2232,Census Tract 577; Queens County; New York,4162,2235,0,Census Tract 577; Queens County; New York,4162,1984,2178,36081057700
1400000US36081057900,Census Tract 579; Queens County; New York,73125,Census Tract 579; Queens County; New York,1636,834,802,Census Tract 579; Queens County; New York,1636,929,57,Census Tract 579; Queens County; New York,1636,795,841,36081057900
1400000US36081058000,Census Tract 580; Queens County; New York,112034,Census Tract 580; Queens County; New York,4369,1917,2452,Census Tract 580; Queens County; New York,4369,96,3207,Census Tract 580; Queens County; New York,4369,4020,349,36081058000
1400000US36081058100,Census Tract 581; Queens County; New York,74556,Census Tract 581; Queens County; New York,2844,1369,1475,Census Tract 581; Queens County; New York,2844,1372,15,Census Tract 581; Queens County; New York,2844,1431,1413,36081058100
1400000US36081058200,Census Tract 582; Queens County; New York,127837,Census Tract 582; Queens County; New York,5568,2493,3075,Census Tract 582; Queens County; New York,5568,264,3688,Census Tract 582; Queens County; New York,5568,4728,840,36081058200
1400000US36081058300,Census Tract 583; Queens County; New York,101431,Census Tract 583; Queens County; New York,3656,1714,1942,Census Tract 583; Queens County; New York,3656,2219,108,Census Tract 583; Queens County; New York,3656,2743,913,36081058300
1400000US36081058500,Census Tract 585; Queens County; New York,96897,Census Tract 585; Queens County; New York,4265,2159,2106,Census Tract 585; Queens County; New York,4265,2616,171,Census Tract 585; Queens County; New York,4265,3135,1130,36081058500
1400000US36081058700,Census Tract 587; Queens County; New York,93281,Census Tract 587; Queens County; New York,3470,1713,1757,Census Tract 587; Queens County; New York,3470,2147,106,Census Tract 587; Queens County; New York,3470,2492,978,36081058700
1400000US36081058900,Census Tract 589; Queens County; New York,67801,Census Tract 589; Queens County; New York,5136,2596,2540,Census Tract 589; Queens County; New York,5136,3188,137,Census Tract 589; Queens County; New York,5136,3052,2084,36081058900
1400000US36081059000,Census Tract 590; Queens County; New York,76917,Census Tract 590; Queens County; New York,1207,629,578,Census Tract 590; Queens County; New York,1207,173,892,Census Tract 590; Queens County; New York,1207,1105,102,36081059000
1400000US36081059100,Census Tract 591; Queens County; New York,61314,Census Tract 591; Queens County; New York,4920,2717,2203,Census Tract 591; Queens County; New York,4920,2146,84,Census Tract 591; Queens County; New York,4920,2369,2551,36081059100
1400000US36081059200,Census Tract 592; Queens County; New York,91250,Census Tract 592; Queens County; New York,1343,618,725,Census Tract 592; Queens County; New York,1343,5,1212,Census Tract 592; Queens County; New York,1343,1311,32,36081059200
1400000US36081059300,Census Tract 593; Queens County; New York,82917,Census Tract 593; Queens County; New York,4062,1913,2149,Census Tract 593; Queens County; New York,4062,2648,57,Census Tract 593; Queens County; New York,4062,2775,1287,36081059300
1400000US36081059400,Census Tract 594; Queens County; New York,147250,Census Tract 594; Queens County; New York,1766,889,877,Census Tract 594; Queens County; New York,1766,31,1583,Census Tract 594; Queens County; New York,1766,1653,113,36081059400
1400000US36081059501,Census Tract 595.01; Queens County; New York,72222,Census Tract 595.01; Queens County; New York,1890,921,969,Census Tract 595.01; Queens County; New York,1890,1322,33,Census Tract 595.01; Queens County; New York,1890,1227,663,36081059501
1400000US36081059502,Census Tract 595.02; Queens County; New York,56467,Census Tract 595.02; Queens County; New York,2881,1505,1376,Census Tract 595.02; Queens County; New York,2881,1236,25,Census Tract 595.02; Queens County; New York,2881,1232,1649,36081059502
1400000US36081059600,Census Tract 596; Queens County; New York,100625,Census Tract 596; Queens County; New York,1520,645,875,Census Tract 596; Queens County; New York,1520,42,1119,Census Tract 596; Queens County; New York,1520,1172,348,36081059600
1400000US36081059800,Census Tract 598; Queens County; New York,87692,Census Tract 598; Queens County; New York,1648,573,1075,Census Tract 598; Queens County; New York,1648,50,1390,Census Tract 598; Queens County; New York,1648,1515,133,36081059800
1400000US36081059900,Census Tract 599; Queens County; New York,89583,Census Tract 599; Queens County; New York,1439,718,721,Census Tract 599; Queens County; New York,1439,823,36,Census Tract 599; Queens County; New York,1439,978,461,36081059900
1400000US36081060000,Census Tract 600; Queens County; New York,100000,Census Tract 600; Queens County; New York,1041,493,548,Census Tract 600; Queens County; New York,1041,22,864,Census Tract 600; Queens County; New York,1041,1006,35,36081060000
1400000US36081060100,Census Tract 601; Queens County; New York,83125,Census Tract 601; Queens County; New York,2405,1258,1147,Census Tract 601; Queens County; New York,2405,1887,6,Census Tract 601; Queens County; New York,2405,1597,808,36081060100
1400000US36081060300,Census Tract 603; Queens County; New York,107067,Census Tract 603; Queens County; New York,1884,867,1017,Census Tract 603; Queens County; New York,1884,1200,0,Census Tract 603; Queens County; New York,1884,1009,875,36081060300
1400000US36081060600,Census Tract 606; Queens County; New York,135147,Census Tract 606; Queens County; New York,1276,542,734,Census Tract 606; Queens County; New York,1276,0,1178,Census Tract 606; Queens County; New York,1276,1175,101,36081060600
1400000US36081060701,Census Tract 607.01; Queens County; New York,-,Census Tract 607.01; Queens County; New York,0,0,0,Census Tract 607.01; Queens County; New York,0,0,0,Census Tract 607.01; Queens County; New York,0,0,0,36081060701
1400000US36081060800,Census Tract 608; Queens County; New York,148583,Census Tract 608; Queens County; New York,1473,699,774,Census Tract 608; Queens County; New York,1473,17,1278,Census Tract 608; Queens County; New York,1473,1468,5,36081060800
1400000US36081061000,Census Tract 610; Queens County; New York,87500,Census Tract 610; Queens County; New York,1250,537,713,Census Tract 610; Queens County; New York,1250,30,1171,Census Tract 610; Queens County; New York,1250,1227,23,36081061000
1400000US36081061200,Census Tract 612; Queens County; New York,132969,Census Tract 612; Queens County; New York,1994,868,1126,Census Tract 612; Queens County; New York,1994,8,1768,Census Tract 612; Queens County; New York,1994,1979,15,36081061200
1400000US36081061301,Census Tract 613.01; Queens County; New York,83125,Census Tract 613.01; Queens County; New York,5096,2815,2281,Census Tract 613.01; Queens County; New York,5096,2059,258,Census Tract 613.01; Queens County; New York,5096,2339,2757,36081061301
1400000US36081061302,Census Tract 613.02; Queens County; New York,-,Census Tract 613.02; Queens County; New York,0,0,0,Census Tract 613.02; Queens County; New York,0,0,0,Census Tract 613.02; Queens County; New York,0,0,0,36081061302
1400000US36081061400,Census Tract 614; Queens County; New York,143468,Census Tract 614; Queens County; New York,1557,692,865,Census Tract 614; Queens County; New York,1557,31,1381,Census Tract 614; Queens County; New York,1557,1492,65,36081061400
1400000US36081061601,Census Tract 616.01; Queens County; New York,105192,Census Tract 616.01; Queens County; New York,2446,1035,1411,Census Tract 616.01; Queens County; New York,2446,34,2310,Census Tract 616.01; Queens County; New York,2446,2346,100,36081061601
1400000US36081061602,Census Tract 616.02; Queens County; New York,105682,Census Tract 616.02; Queens County; New York,1081,562,519,Census Tract 616.02; Queens County; New York,1081,73,669,Census Tract 616.02; Queens County; New York,1081,781,300,36081061602
1400000US36081061800,Census Tract 618; Queens County; New York,91638,Census Tract 618; Queens County; New York,1765,855,910,Census Tract 618; Queens County; New York,1765,153,1354,Census Tract 618; Queens County; New York,1765,1532,233,36081061800
1400000US36081061900,Census Tract 619; Queens County; New York,77794,Census Tract 619; Queens County; New York,3123,2133,990,Census Tract 619; Queens County; New York,3123,2281,47,Census Tract 619; Queens County; New York,3123,2529,594,36081061900
1400000US36081062000,Census Tract 620; Queens County; New York,118646,Census Tract 620; Queens County; New York,1456,636,820,Census Tract 620; Queens County; New York,1456,35,1318,Census Tract 620; Queens County; New York,1456,1360,96,36081062000
1400000US36081062100,Census Tract 621; Queens County; New York,91940,Census Tract 621; Queens County; New York,3178,1722,1456,Census Tract 621; Queens County; New York,3178,1917,340,Census Tract 621; Queens County; New York,3178,2154,1024,36081062100
1400000US36081062200,Census Tract 622; Queens County; New York,119632,Census Tract 622; Queens County; New York,2088,841,1247,Census Tract 622; Queens County; New York,2088,110,1826,Census Tract 622; Queens County; New York,2088,1990,98,36081062200
1400000US36081062300,Census Tract 623; Queens County; New York,79107,Census Tract 623; Queens County; New York,2273,1186,1087,Census Tract 623; Queens County; New York,2273,1647,166,Census Tract 623; Queens County; New York,2273,1700,573,36081062300
1400000US36081062400,Census Tract 624; Queens County; New York,-,Census Tract 624; Queens County; New York,0,0,0,Census Tract 624; Queens County; New York,0,0,0,Census Tract 624; Queens County; New York,0,0,0,36081062400
1400000US36081062500,Census Tract 625; Queens County; New York,75375,Census Tract 625; Queens County; New York,2545,1315,1230,Census Tract 625; Queens County; New York,2545,1547,95,Census Tract 625; Queens County; New York,2545,1576,969,36081062500
1400000US36081062600,Census Tract 626; Queens County; New York,115167,Census Tract 626; Queens County; New York,2972,1374,1598,Census Tract 626; Queens County; New York,2972,59,2436,Census Tract 626; Queens County; New York,2972,2581,391,36081062600
1400000US36081062700,Census Tract 627; Queens County; New York,76382,Census Tract 627; Queens County; New York,2915,1373,1542,Census Tract 627; Queens County; New York,2915,1960,68,Census Tract 627; Queens County; New York,2915,1633,1282,36081062700
1400000US36081062900,Census Tract 629; Queens County; New York,96908,Census Tract 629; Queens County; New York,3250,1838,1412,Census Tract 629; Queens County; New York,3250,2008,87,Census Tract 629; Queens County; New York,3250,2021,1229,36081062900
1400000US36081063000,Census Tract 630; Queens County; New York,124773,Census Tract 630; Queens County; New York,1720,777,943,Census Tract 630; Queens County; New York,1720,21,1613,Census Tract 630; Queens County; New York,1720,1651,69,36081063000
1400000US36081063200,Census Tract 632; Queens County; New York,112500,Census Tract 632; Queens County; New York,2462,1195,1267,Census Tract 632; Queens County; New York,2462,59,2228,Census Tract 632; Queens County; New York,2462,2383,79,36081063200
1400000US36081063301,Census Tract 633.01; Queens County; New York,128114,Census Tract 633.01; Queens County; New York,1607,630,977,Census Tract 633.01; Queens County; New York,1607,1199,63,Census Tract 633.01; Queens County; New York,1607,991,616,36081063301
1400000US36081063302,Census Tract 633.02; Queens County; New York,142891,Census Tract 633.02; Queens County; New York,1963,716,1247,Census Tract 633.02; Queens County; New York,1963,1325,0,Census Tract 633.02; Queens County; New York,1963,1235,728,36081063302
1400000US36081063500,Census Tract 635; Queens County; New York,89688,Census Tract 635; Queens County; New York,2637,1144,1493,Census Tract 635; Queens County; New York,2637,2167,24,Census Tract 635; Queens County; New York,2637,1860,777,36081063500
1400000US36081063700,Census Tract 637; Queens County; New York,91705,Census Tract 637; Queens County; New York,3542,1956,1586,Census Tract 637; Queens County; New York,3542,2841,36,Census Tract 637; Queens County; New York,3542,2828,714,36081063700
1400000US36081063800,Census Tract 638; Queens County; New York,140870,Census Tract 638; Queens County; New York,3404,1784,1620,Census Tract 638; Queens County; New York,3404,131,2897,Census Tract 638; Queens County; New York,3404,3150,254,36081063800
1400000US36081063900,Census Tract 639; Queens County; New York,115156,Census Tract 639; Queens County; New York,3189,1343,1846,Census Tract 639; Queens County; New York,3189,1625,390,Census Tract 639; Queens County; New York,3189,1432,1757,36081063900
1400000US36081064101,Census Tract 641.01; Queens County; New York,96094,Census Tract 641.01; Queens County; New York,2392,1181,1211,Census Tract 641.01; Queens County; New York,2392,1644,9,Census Tract 641.01; Queens County; New York,2392,2103,289,36081064101
1400000US36081064102,Census Tract 641.02; Queens County; New York,-,Census Tract 641.02; Queens County; New York,0,0,0,Census Tract 641.02; Queens County; New York,0,0,0,Census Tract 641.02; Queens County; New York,0,0,0,36081064102
1400000US36081064500,Census Tract 645; Queens County; New York,85000,Census Tract 645; Queens County; New York,1860,850,1010,Census Tract 645; Queens County; New York,1860,1029,27,Census Tract 645; Queens County; New York,1860,1362,498,36081064500
1400000US36081064600,Census Tract 646; Queens County; New York,128750,Census Tract 646; Queens County; New York,3247,1480,1767,Census Tract 646; Queens County; New York,3247,44,2941,Census Tract 646; Queens County; New York,3247,3125,122,36081064600
1400000US36081065000,Census Tract 650; Queens County; New York,136111,Census Tract 650; Queens County; New York,2807,1360,1447,Census Tract 650; Queens County; New York,2807,33,2523,Census Tract 650; Queens County; New York,2807,2660,147,36081065000
1400000US36081065401,Census Tract 654.01; Queens County; New York,98821,Census Tract 654.01; Queens County; New York,3288,1553,1735,Census Tract 654.01; Queens County; New York,3288,368,2147,Census Tract 654.01; Queens County; New York,3288,2761,527,36081065401
1400000US36081065402,Census Tract 654.02; Queens County; New York,-,Census Tract 654.02; Queens County; New York,0,0,0,Census Tract 654.02; Queens County; New York,0,0,0,Census Tract 654.02; Queens County; New York,0,0,0,36081065402
1400000US36081065501,Census Tract 655.01; Queens County; New York,-,Census Tract 655.01; Queens County; New York,0,0,0,Census Tract 655.01; Queens County; New York,0,0,0,Census Tract 655.01; Queens County; New York,0,0,0,36081065501
1400000US36081065600,Census Tract 656; Queens County; New York,110875,Census Tract 656; Queens County; New York,4585,2122,2463,Census Tract 656; Queens County; New York,4585,448,3615,Census Tract 656; Queens County; New York,4585,4271,314,36081065600
1400000US36081065702,Census Tract 657.02; Queens County; New York,61786,Census Tract 657.02; Queens County; New York,1311,553,758,Census Tract 657.02; Queens County; New York,1311,1065,8,Census Tract 657.02; Queens County; New York,1311,1120,191,36081065702
1400000US36081065703,Census Tract 657.03; Queens County; New York,115896,Census Tract 657.03; Queens County; New York,3083,1371,1712,Census Tract 657.03; Queens County; New York,3083,2275,20,Census Tract 657.03; Queens County; New York,3083,2854,229,36081065703
1400000US36081065900,Census Tract 659; Queens County; New York,99107,Census Tract 659; Queens County; New York,1915,756,1159,Census Tract 659; Queens County; New York,1915,1372,0,Census Tract 659; Queens County; New York,1915,1595,320,36081065900
1400000US36081066000,Census Tract 660; Queens County; New York,121705,Census Tract 660; Queens County; New York,3666,1523,2143,Census Tract 660; Queens County; New York,3666,221,2937,Census Tract 660; Queens County; New York,3666,3427,239,36081066000
1400000US36081066100,Census Tract 661; Queens County; New York,111806,Census Tract 661; Queens County; New York,1618,756,862,Census Tract 661; Queens County; New York,1618,1408,0,Census Tract 661; Queens County; New York,1618,1449,169,36081066100
1400000US36081066301,Census Tract 663.01; Queens County; New York,102917,Census Tract 663.01; Queens County; New York,2753,1116,1637,Census Tract 663.01; Queens County; New York,2753,1814,8,Census Tract 663.01; Queens County; New York,2753,2462,291,36081066301
1400000US36081066302,Census Tract 663.02; Queens County; New York,-,Census Tract 663.02; Queens County; New York,0,0,0,Census Tract 663.02; Queens County; New York,0,0,0,Census Tract 663.02; Queens County; New York,0,0,0,36081066302
1400000US36081066401,Census Tract 664.01; Queens County; New York,145333,Census Tract 664.01; Queens County; New York,1690,852,838,Census Tract 664.01; Queens County; New York,1690,152,1087,Census Tract 664.01; Queens County; New York,1690,1457,233,36081066401
1400000US36081066402,Census Tract 664.02; Queens County; New York,109863,Census Tract 664.02; Queens County; New York,3482,1537,1945,Census Tract 664.02; Queens County; New York,3482,280,3048,Census Tract 664.02; Queens County; New York,3482,3327,155,36081066402
1400000US36081066403,Census Tract 664.03; Queens County; New York,87031,Census Tract 664.03; Queens County; New York,5857,2878,2979,Census Tract 664.03; Queens County; New York,5857,428,4807,Census Tract 664.03; Queens County; New York,5857,5239,618,36081066403
1400000US36081066404,Census Tract 664.04; Queens County; New York,-,Census Tract 664.04; Queens County; New York,0,0,0,Census Tract 664.04; Queens County; New York,0,0,0,Census Tract 664.04; Queens County; New York,0,0,0,36081066404
1400000US36081066501,Census Tract 665.01; Queens County; New York,86773,Census Tract 665.01; Queens County; New York,4048,2100,1948,Census Tract 665.01; Queens County; New York,4048,2984,35,Census Tract 665.01; Queens County; New York,4048,2887,1161,36081066501
1400000US36081066701,Census Tract 667.01; Queens County; New York,123229,Census Tract 667.01; Queens County; New York,2747,1255,1492,Census Tract 667.01; Queens County; New York,2747,1685,13,Census Tract 667.01; Queens County; New York,2747,1939,808,36081066701
1400000US36081066900,Census Tract 669; Queens County; New York,94375,Census Tract 669; Queens County; New York,1773,833,940,Census Tract 669; Queens County; New York,1773,1214,0,Census Tract 669; Queens County; New York,1773,1249,524,36081066900
1400000US36081067100,Census Tract 671; Queens County; New York,116076,Census Tract 671; Queens County; New York,2354,1127,1227,Census Tract 671; Queens County; New York,2354,1627,0,Census Tract 671; Queens County; New York,2354,1984,370,36081067100
1400000US36081067700,Census Tract 677; Queens County; New York,108000,Census Tract 677; Queens County; New York,1912,947,965,Census Tract 677; Queens County; New York,1912,1461,6,Census Tract 677; Queens County; New York,1912,1585,327,36081067700
1400000US36081067900,Census Tract 679; Queens County; New York,72875,Census Tract 679; Queens County; New York,4199,2168,2031,Census Tract 679; Queens County; New York,4199,1862,170,Census Tract 679; Queens County; New York,4199,2222,1977,36081067900
1400000US36081068000,Census Tract 680; Queens County; New York,124789,Census Tract 680; Queens County; New York,5489,2247,3242,Census Tract 680; Queens County; New York,5489,49,4751,Census Tract 680; Queens County; New York,5489,4807,682,36081068000
1400000US36081068200,Census Tract 682; Queens County; New York,93750,Census Tract 682; Queens County; New York,1104,447,657,Census Tract 682; Queens County; New York,1104,10,921,Census Tract 682; Queens County; New York,1104,1022,82,36081068200
1400000US36081068300,Census Tract 683; Queens County; New York,73466,Census Tract 683; Queens County; New York,3932,1831,2101,Census Tract 683; Queens County; New York,3932,581,219,Census Tract 683; Queens County; New York,3932,2655,1277,36081068300
1400000US36081068700,Census Tract 687; Queens County; New York,69348,Census Tract 687; Queens County; New York,4202,1781,2421,Census Tract 687; Queens County; New York,4202,1285,48,Census Tract 687; Queens County; New York,4202,3030,1172,36081068700
1400000US36081069000,Census Tract 690; Queens County; New York,131683,Census Tract 690; Queens County; New York,4022,1730,2292,Census Tract 690; Queens County; New York,4022,87,3406,Census Tract 690; Queens County; New York,4022,3782,240,36081069000
1400000US36081069300,Census Tract 693; Queens County; New York,58605,Census Tract 693; Queens County; New York,3005,1300,1705,Census Tract 693; Queens County; New York,3005,784,26,Census Tract 693; Queens County; New York,3005,1580,1425,36081069300
1400000US36081069400,Census Tract 694; Queens County; New York,101782,Census Tract 694; Queens County; New York,4046,1634,2412,Census Tract 694; Queens County; New York,4046,198,3447,Census Tract 694; Queens County; New York,4046,3722,324,36081069400
1400000US36081069500,Census Tract 695; Queens County; New York,112949,Census Tract 695; Queens County; New York,2349,1007,1342,Census Tract 695; Queens County; New York,2349,894,89,Census Tract 695; Queens County; New York,2349,2027,322,36081069500
