ARREST_DATE,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,PERP_RACE,Latitude_x,Longitude_x,station_complex_id,Latitude_y,Longitude_y,MEAN_Median_Inc,SUM_Total_Popu,SUM_Male_Total,SUM_Female_Tot,SUM_White_Alon,SUM_Black_Alon,SUM_Hispanic_L,SUM_Non_Hispan
04/04/2023,M,10,25-44,M,BLACK HISPANIC,40.745623,-73.998247,165.0,40.745906,-73.998041,131688.5,50630,24826,25804,32806,3340,42366,8264
04/04/2023,K,78,25-44,M,BLACK,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
04/04/2023,B,41,25-44,M,BLACK HISPANIC,40.81212599,-73.90418129,373.0,40.812118,-73.904098,28099.2,34062,15948,18114,2745,11233,10368,23694
04/01/2023,B,40,25-44,M,BLACK HISPANIC,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/31/2023,K,75,25-44,M,WHITE HISPANIC,40.674395964093016,-73.89650930396286,185.0,40.674542,-73.896548,50113.625,22830,10891,11939,3183,10901,11588,11242
03/31/2023,B,40,25-44,M,BLACK,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
03/31/2023,K,75,25-44,M,BLACK,40.67540324,-73.87191357,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
03/31/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/31/2023,B,42,25-44,M,BLACK HISPANIC,40.83013694,-73.89187665,429.0,40.829993,-73.891865,40777.22222,37275,17996,19279,2965,15664,14553,22722
03/31/2023,B,40,25-44,M,BLACK,40.80555776,-73.91452156,375.0,40.805368,-73.914042,31729.66667,34091,15741,18350,3862,9846,10203,23888
03/31/2023,K,75,25-44,M,BLACK,40.663807310453066,-73.90041498507392,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
03/30/2023,B,40,25-44,M,BLACK,40.81330307,-73.93039618,391.0,40.813224,-73.929849,38475.85714,37819,17376,20443,5880,15442,15837,21982
03/30/2023,K,83,25-44,M,BLACK HISPANIC,40.6969863,-73.93522383,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
03/30/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
03/30/2023,K,78,45-64,M,BLACK,40.684454,-73.97775,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
03/29/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/29/2023,B,40,25-44,M,BLACK,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/29/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/29/2023,B,48,25-44,M,BLACK HISPANIC,40.84023133,-73.8801001,427.0,40.840295,-73.880049,29398.33333,29991,14230,15761,3309,12046,10147,19844
03/29/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/29/2023,B,41,25-44,F,BLACK,40.81212599,-73.90418129,373.0,40.812118,-73.904098,28099.2,34062,15948,18114,2745,11233,10368,23694
03/29/2023,M,19,18-24,M,BLACK,40.78424527,-73.94708779,475.0,40.784318,-73.947152,101696.0,61717,27094,34623,28980,9710,46411,15306
03/29/2023,K,79,25-44,F,BLACK,40.67993899535381,-73.94120727391481,180.0,40.679921,-73.940858,94128.44444,34414,16882,17532,8785,18714,30269,4145
03/28/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/28/2023,B,44,25-44,M,UNKNOWN,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/28/2023,B,44,25-44,M,BLACK,40.84022585,-73.91768268,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
03/28/2023,B,40,25-44,M,BLACK HISPANIC,40.81212599,-73.90418129,373.0,40.812118,-73.904098,28099.2,34062,15948,18114,2745,11233,10368,23694
03/28/2023,B,40,25-44,M,WHITE,40.81969376,-73.90160159,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
03/28/2023,K,83,18-24,M,WHITE,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
03/28/2023,B,44,25-44,M,BLACK HISPANIC,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/27/2023,B,52,25-44,M,WHITE HISPANIC,40.85836868,-73.90390861,383.0,40.858407,-73.903879,42644.4,59433,27303,32130,6149,17044,15726,43707
03/26/2023,B,40,25-44,M,BLACK,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/25/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/25/2023,B,40,45-64,M,WHITE HISPANIC,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/25/2023,B,41,45-64,M,BLACK,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
03/25/2023,B,40,45-64,M,BLACK,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/25/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
03/25/2023,B,44,45-64,M,WHITE HISPANIC,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/24/2023,B,41,18-24,F,BLACK,40.81212599,-73.90418129,373.0,40.812118,-73.904098,28099.2,34062,15948,18114,2745,11233,10368,23694
03/24/2023,B,40,18-24,M,WHITE HISPANIC,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
03/24/2023,B,41,25-44,M,BLACK HISPANIC,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
03/24/2023,B,40,18-24,M,BLACK,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
03/24/2023,Q,115,25-44,M,WHITE HISPANIC,40.74763075,-73.88393715,453.0,40.747659,-73.883697,71959.25,66761,33849,32912,15953,1403,31118,35643
03/24/2023,B,43,25-44,M,BLACK,40.82858179,-73.87917076,369.0,40.828584,-73.879159,41056.83333,50836,24600,26236,2550,17267,18339,32497
03/23/2023,B,44,25-44,M,BLACK HISPANIC,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/23/2023,K,75,25-44,M,BLACK,40.674395964093016,-73.89650930396286,185.0,40.674542,-73.896548,50113.625,22830,10891,11939,3183,10901,11588,11242
03/23/2023,K,72,18-24,M,WHITE HISPANIC,40.64478976074851,-74.01432378475148,34.0,40.645069,-74.014034,63245.77778,41527,20669,20858,8138,1231,18243,23284
03/22/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/22/2023,B,52,25-44,M,WHITE HISPANIC,40.85836868,-73.90390861,383.0,40.858407,-73.903879,42644.4,59433,27303,32130,6149,17044,15726,43707
03/22/2023,B,40,45-64,M,BLACK,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
03/22/2023,M,26,25-44,M,BLACK HISPANIC,40.81569072,-73.95829474,306.0,40.815581,-73.958372,68329.375,45189,21697,23492,14364,10897,28644,16545
03/22/2023,B,41,25-44,M,BLACK,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
03/21/2023,B,40,25-44,M,UNKNOWN,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/21/2023,M,7,25-44,M,BLACK,40.7185558,-73.98820001,625.0,40.718463,-73.9877755,68848.7,48174,23016,25158,20879,3640,39822,8352
03/21/2023,B,40,25-44,M,WHITE HISPANIC,40.81330307,-73.93039618,391.0,40.813224,-73.929849,38475.85714,37819,17376,20443,5880,15442,15837,21982
03/21/2023,B,40,25-44,M,WHITE HISPANIC,40.80555776,-73.91452156,375.0,40.805368,-73.914042,31729.66667,34091,15741,18350,3862,9846,10203,23888
03/21/2023,K,70,25-44,M,BLACK,40.632885598179925,-73.94769778544028,359.0,40.632836,-73.947642,76362.83333,32446,15710,16736,6860,18578,29649,2797
03/20/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
03/19/2023,K,78,45-64,M,BLACK,40.684454,-73.97775,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
03/19/2023,Q,115,25-44,M,ASIAN / PACIFIC ISLANDER,40.74684483,-73.89143078,616.0,40.746746,-73.891366,75433.0,61482,30841,30641,16282,1388,38934,22548
03/18/2023,M,19,18-24,F,BLACK,40.78424527,-73.94708779,475.0,40.784318,-73.947152,101696.0,61717,27094,34623,28980,9710,46411,15306
03/18/2023,M,19,18-24,M,BLACK,40.78424527,-73.94708779,475.0,40.784318,-73.947152,101696.0,61717,27094,34623,28980,9710,46411,15306
03/17/2023,B,40,25-44,M,BLACK,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
03/17/2023,B,40,25-44,M,BLACK,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/17/2023,B,42,25-44,M,BLACK,40.83737082,-73.88776673,428.0,40.837288,-73.887734,31894.0,27089,13241,13848,2335,11071,10224,16865
03/16/2023,B,43,18-24,M,WHITE HISPANIC,40.82950189,-73.87460889,368.0,40.829521,-73.874516,39911.1,45225,22240,22985,2381,13372,15081,30144
03/16/2023,K,75,45-64,M,BLACK,40.674395964093016,-73.89650930396286,185.0,40.674542,-73.896548,50113.625,22830,10891,11939,3183,10901,11588,11242
03/16/2023,Q,115,18-24,M,WHITE HISPANIC,40.7476307571886,-73.88393715438816,453.0,40.747659,-73.883697,71959.25,66761,33849,32912,15953,1403,31118,35643
03/16/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/16/2023,Q,115,18-24,F,WHITE HISPANIC,40.7476307571886,-73.88393715438816,453.0,40.747659,-73.883697,71959.25,66761,33849,32912,15953,1403,31118,35643
03/16/2023,B,41,25-44,M,BLACK,40.82211871,-73.89687933,431.0,40.822181,-73.896736,38044.75,54822,25318,29504,4511,16262,16282,38540
03/16/2023,K,78,25-44,M,BLACK,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
03/15/2023,B,41,25-44,M,BLACK,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
03/15/2023,B,40,25-44,M,BLACK,40.80755382044926,-73.91921496573,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/15/2023,B,41,18-24,M,BLACK,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
03/15/2023,B,40,45-64,M,BLACK,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
03/15/2023,Q,115,18-24,M,WHITE HISPANIC,40.75157615757075,-73.85583589210752,449.0,40.75173,-73.855334,62035.0,29652,16476,13176,4339,1928,5953,23699
03/14/2023,K,78,25-44,M,BLACK,40.67035772,-73.98871321,608.0,40.6705595,-73.9890405,137320.2222,20812,10549,10263,13341,1234,16536,4276
03/14/2023,K,73,18-24,M,WHITE HISPANIC,40.68265812126579,-73.91002437897524,93.0,40.682893,-73.910456,74717.375,29315,13643,15672,6826,14536,21621,7694
03/14/2023,B,40,25-44,M,BLACK,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/14/2023,M,19,25-44,F,WHITE,40.77364202322589,-73.9598555143181,398.0,40.77362,-73.959874,134178.75,47275,20936,26339,40094,372,44312,2963
03/14/2023,B,41,45-64,M,BLACK,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
03/14/2023,K,67,18-24,F,BLACK,40.63998668649229,-73.9484128613608,358.0,40.639967,-73.948411,70910.33333,36840,17287,19553,1887,28166,33287,3553
03/14/2023,B,43,18-24,M,BLACK,40.83162357,-73.86725846,367.0,40.831509,-73.867618,45701.54545,53275,27029,26246,4571,13906,22423,30852
03/13/2023,M,13,25-44,M,BLACK,40.74332398,-73.98407437,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
03/12/2023,M,28,45-64,M,WHITE HISPANIC,40.80777234,-73.94548329,439.0,40.807754,-73.945495,68204.0,45838,21538,24300,12275,21951,37688,8150
03/12/2023,K,72,18-24,M,BLACK,40.66047157,-73.99801402,31.0,40.660397,-73.998091,76777.0,14225,8141,6084,8056,1378,8766,5459
03/11/2023,B,40,25-44,M,BLACK,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
03/11/2023,B,40,25-44,M,BLACK,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
03/11/2023,B,41,25-44,M,BLACK,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
03/10/2023,K,61,45-64,M,BLACK,40.60881426510172,-73.97299575761588,249.0,40.608944,-73.973022,76941.16667,37998,18684,19314,19679,464,32205,5793
03/10/2023,B,42,45-64,M,BLACK,40.83737082,-73.88776673,428.0,40.837288,-73.887734,31894.0,27089,13241,13848,2335,11071,10224,16865
03/10/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
03/10/2023,Q,109,18-24,M,ASIAN / PACIFIC ISLANDER,40.75956952,-73.8301393,447.0,40.7596,-73.83003,55145.0,34659,15689,18970,2661,1004,29897,4762
03/10/2023,B,44,45-64,M,BLACK,40.84434352,-73.91474279,386.0,40.844434,-73.914685,39139.375,64028,29782,34246,6072,22243,22713,41315
03/10/2023,B,40,25-44,M,WHITE HISPANIC,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/09/2023,M,34,18-24,M,BLACK HISPANIC,40.86553571,-73.9272684,144.0,40.865491,-73.927271,47992.33333,50339,22912,27427,10391,4487,12287,38052
03/09/2023,M,26,25-44,U,UNKNOWN,40.81076448,-73.95259015,153.0,40.811109,-73.952343,55264.83333,56836,27838,28998,14533,23322,40869,15967
03/09/2023,Q,100,25-44,M,BLACK,40.59241019,-73.78899501,205.0,40.592374,-73.788522,44672.0,18235,8523,9712,2025,11570,14120,4115
03/09/2023,B,41,25-44,M,BLACK,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
03/08/2023,K,75,25-44,M,BLACK,40.663807310453066,-73.90041498507392,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
03/08/2023,Q,114,<18,M,BLACK,40.761785,-73.924984,4.0,40.76182,-73.925508,98119.44444,40164,19976,20188,21380,2128,31107,9057
03/08/2023,B,40,25-44,M,BLACK,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
03/08/2023,B,48,25-44,M,BLACK,40.84023133,-73.8801001,427.0,40.840295,-73.880049,29398.33333,29991,14230,15761,3309,12046,10147,19844
03/08/2023,B,40,45-64,M,WHITE HISPANIC,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/07/2023,K,75,25-44,M,ASIAN / PACIFIC ISLANDER,40.663807310453066,-73.90041498507392,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
03/07/2023,Q,109,25-44,F,WHITE HISPANIC,40.75956952,-73.8301393,447.0,40.7596,-73.83003,55145.0,34659,15689,18970,2661,1004,29897,4762
03/07/2023,B,47,18-24,M,BLACK,40.87144091,-73.86715728,422.0,40.871356,-73.867164,56578.36364,26913,12837,14076,2178,12031,14173,12740
03/07/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/07/2023,K,75,25-44,M,BLACK,40.663807310453066,-73.90041498507392,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
03/07/2023,B,43,18-24,M,BLACK,40.82858179,-73.87917076,369.0,40.828584,-73.879159,41056.83333,50836,24600,26236,2550,17267,18339,32497
03/07/2023,K,77,45-64,M,BLACK,40.66986455425322,-73.9505021789545,343.0,40.669847,-73.950466,88907.25,48144,22522,25622,16992,22846,42958,5186
03/07/2023,B,40,25-44,M,WHITE HISPANIC,40.81630661,-73.90804814,433.0,40.81649,-73.907807,34971.88889,38710,17767,20943,3793,12105,11098,27612
03/07/2023,K,75,25-44,M,BLACK,40.663807310453066,-73.90041498507392,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
03/07/2023,B,40,25-44,M,BLACK,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/06/2023,B,44,18-24,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/06/2023,B,52,18-24,F,BLACK HISPANIC,40.87974871,-73.8846612,379.0,40.87975,-73.884655,66033.25,35807,17022,18785,6013,7779,14187,21620
03/06/2023,B,44,45-64,M,BLACK,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/05/2023,B,44,18-24,M,WHITE HISPANIC,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/05/2023,K,90,45-64,M,BLACK,40.704112640794136,-73.94785469693444,99.0,40.703869,-73.947408,64591.72727,48375,24059,24316,26959,3783,32424,15951
03/05/2023,K,71,45-64,M,WHITE,40.65709573262754,-73.95024855137949,355.0,40.656652,-73.9502,76197.66667,34557,15110,19447,5444,23746,31473,3084
03/05/2023,B,40,25-44,M,BLACK,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
03/05/2023,B,47,25-44,M,BLACK,40.89341145,-73.85736207,418.0,40.893193,-73.857473,59540.0,31604,14908,16696,3776,16828,21590,10014
03/04/2023,B,40,25-44,M,WHITE HISPANIC,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
03/04/2023,K,78,25-44,M,WHITE HISPANIC,40.68405249,-73.97745785,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
03/04/2023,K,78,45-64,M,WHITE HISPANIC,40.68405249,-73.97745785,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
03/03/2023,M,28,25-44,M,BLACK,40.80777234464976,-73.94548329252599,439.0,40.807754,-73.945495,68204.0,45838,21538,24300,12275,21951,37688,8150
03/03/2023,M,14,25-44,M,BLACK,40.752001,-73.977392,610.0,40.751992,-73.97735933,126234.2222,35073,16174,18899,21221,1556,31864,3209
03/03/2023,B,40,25-44,M,WHITE HISPANIC,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
03/03/2023,B,43,25-44,M,BLACK,40.82858179,-73.87917076,369.0,40.828584,-73.879159,41056.83333,50836,24600,26236,2550,17267,18339,32497
03/03/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
03/03/2023,B,44,18-24,M,BLACK,40.84022585,-73.91768268,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
03/03/2023,B,49,45-64,M,BLACK,40.86543025,-73.8673609,423.0,40.865462,-73.867352,46248.25,36548,17013,19535,6340,11832,18381,18167
03/02/2023,K,84,18-24,M,BLACK HISPANIC,40.69056159330032,-73.98510385556358,336.0,40.690545,-73.985065,164937.3,38470,17618,20852,19878,6116,34077,4393
03/02/2023,B,52,25-44,M,BLACK,40.87974871,-73.8846612,379.0,40.87975,-73.884655,66033.25,35807,17022,18785,6013,7779,14187,21620
03/02/2023,M,14,25-44,M,BLACK,40.74641698,-73.98183247,403.0,40.746081,-73.982076,155538.0,48537,23030,25507,29953,2794,43228,5309
03/02/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
03/02/2023,M,33,45-64,M,WHITE HISPANIC,40.84107663,-73.9397674,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
03/02/2023,K,75,25-44,M,BLACK,40.663807310453066,-73.90041498507392,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
03/02/2023,B,40,25-44,M,BLACK,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
03/02/2023,K,78,45-64,M,BLACK,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
03/02/2023,K,73,25-44,M,BLACK,40.6625545044738,-73.90891970492359,348.0,40.662549,-73.908946,37518.3,39762,16988,22774,2729,26723,30036,9726
03/02/2023,B,43,25-44,M,WHITE HISPANIC,40.82950189,-73.87460889,368.0,40.829521,-73.874516,39911.1,45225,22240,22985,2381,13372,15081,30144
03/02/2023,K,84,25-44,M,WHITE HISPANIC,40.69056159330032,-73.98510385556358,336.0,40.690545,-73.985065,164937.3,38470,17618,20852,19878,6116,34077,4393
03/01/2023,M,33,45-64,M,BLACK,40.8410766367656,-73.93976740555671,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
03/01/2023,M,14,45-64,M,BLACK,40.74641698,-73.98183247,403.0,40.746081,-73.982076,155538.0,48537,23030,25507,29953,2794,43228,5309
03/01/2023,K,83,25-44,F,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
03/01/2023,B,40,25-44,M,WHITE,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
03/01/2023,M,18,18-24,F,WHITE HISPANIC,40.7684079,-73.98204308,614.0,40.7682715,-73.9818325,137231.75,42841,22477,20364,28035,1784,37523,5318
03/01/2023,M,13,25-44,M,BLACK,40.74332398,-73.98407437,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
03/01/2023,B,40,25-44,M,BLACK,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
02/28/2023,B,47,25-44,M,BLACK,40.90348104,-73.8503406,416.0,40.903125,-73.85062,74399.0,17611,8685,8926,1052,11722,13798,3813
02/28/2023,B,40,18-24,M,BLACK HISPANIC,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
02/27/2023,K,83,25-44,M,BLACK,40.6969863,-73.93522383,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
02/27/2023,M,14,25-44,M,BLACK,40.75031835,-73.99111059,318.0,40.750373,-73.991057,123446.9,28614,13602,15012,15376,2724,24540,4074
02/27/2023,B,43,25-44,M,WHITE HISPANIC,40.83162357,-73.86725846,367.0,40.831509,-73.867618,45701.54545,53275,27029,26246,4571,13906,22423,30852
02/27/2023,K,90,18-24,M,BLACK,40.70765496580936,-73.93983746765778,124.0,40.707739,-73.93985,71843.5,29754,13066,16688,10257,5560,16021,13733
02/27/2023,B,47,25-44,M,BLACK,40.89341145,-73.85736207,418.0,40.893193,-73.857473,59540.0,31604,14908,16696,3776,16828,21590,10014
02/27/2023,K,75,18-24,F,BLACK,40.66380731,-73.90041498,135.0,40.664038,-73.900571,39861.66667,36315,14929,21386,2161,24813,25553,10762
02/25/2023,B,44,25-44,M,WHITE,40.82781161,-73.92592932,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
02/25/2023,B,40,45-64,M,BLACK,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
02/24/2023,B,40,18-24,M,WHITE HISPANIC,40.81969376,-73.90160159,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
02/24/2023,B,40,25-44,M,WHITE HISPANIC,40.80755382,-73.91921496,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
02/24/2023,B,43,25-44,M,ASIAN / PACIFIC ISLANDER,40.82858179,-73.87917076,369.0,40.828584,-73.879159,41056.83333,50836,24600,26236,2550,17267,18339,32497
02/24/2023,K,71,25-44,M,BLACK,40.65709573,-73.95024855,355.0,40.656652,-73.9502,76197.66667,34557,15110,19447,5444,23746,31473,3084
02/24/2023,B,46,25-44,M,BLACK,40.85604676,-73.90077783,214.0,40.856093,-73.900741,39669.8,74637,34556,40081,6477,24930,22350,52287
02/24/2023,B,40,65+,M,BLACK,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
02/23/2023,B,40,25-44,M,BLACK HISPANIC,40.81856005,-73.92731612,603.0,40.8183925,-73.9270345,38380.0,30992,14239,16753,4767,13928,13726,17266
02/23/2023,B,40,25-44,M,BLACK,40.81606683,-73.91764392,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
02/22/2023,K,84,25-44,M,BLACK,40.69056159,-73.98510385,336.0,40.690545,-73.985065,164937.3,38470,17618,20852,19878,6116,34077,4393
02/22/2023,B,44,25-44,M,WHITE HISPANIC,40.84022585,-73.91768268,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
02/22/2023,B,41,25-44,M,WHITE HISPANIC,40.82413799,-73.89294867,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
02/22/2023,M,19,25-44,M,BLACK,40.77949772,-73.95558406,397.0,40.779492,-73.955589,132449.2857,70281,31380,38901,56893,1056,64557,5724
