ARREST_DATE,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,PERP_RACE,Latitude,Longitude,station_complex_id
08/15/2023,K,72,25-44,M,BLACK,40.66047157556889,-73.99801402245733,31.0
08/15/2023,K,78,25-44,M,BLACK,40.67740561711505,-73.98304820765676,28.0
08/15/2023,Q,114,25-44,M,BLACK,40.75399600052303,-73.94243045893519,221.0
08/15/2023,B,44,45-64,M,BLACK,40.84434352609525,-73.91474279614735,386.0
08/14/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
08/13/2023,B,40,18-24,M,BLACK,40.819693764479865,-73.90160159492376,432.0
08/13/2023,K,72,25-44,M,BLACK,40.66047157556889,-73.99801402245733,31.0
08/13/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0
08/13/2023,B,52,25-44,M,WHITE,40.85836868681552,-73.90390861279158,383.0
08/13/2023,K,67,45-64,M,BLACK HISPANIC,40.6451306606356,-73.94896382125884,357.0
08/12/2023,K,72,45-64,M,WHITE HISPANIC,40.66047157556889,-73.99801402245733,31.0
08/12/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/12/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/11/2023,B,43,25-44,M,BLACK,40.83420109672967,-73.85168536781177,365.0
08/11/2023,M,10,25-44,M,BLACK,40.75578073026089,-74.0019852096343,471.0
08/11/2023,K,75,45-64,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/10/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/10/2023,B,41,18-24,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/10/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/10/2023,K,78,18-24,M,BLACK,40.67485600486293,-73.97078072603578,340.0
08/10/2023,M,26,25-44,M,BLACK HISPANIC,40.8107644899635,-73.952590152183,153.0
08/10/2023,B,44,45-64,M,BLACK,40.82781161940969,-73.92592932593037,604.0
08/10/2023,B,43,18-24,M,BLACK,40.82950189782912,-73.87460889175321,368.0
08/10/2023,M,26,45-64,M,BLACK HISPANIC,40.81569072490095,-73.95829474326734,306.0
08/10/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0
08/10/2023,M,13,25-44,M,BLACK,40.74332398056524,-73.98407437788978,404.0
08/10/2023,B,43,18-24,M,BLACK,40.82858179824758,-73.87917076783575,369.0
08/10/2023,K,75,25-44,M,WHITE,40.67803108551081,-73.89167260564398,90.0
08/10/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/10/2023,K,75,25-44,M,BLACK,40.674395964093016,-73.89650930396286,185.0
08/10/2023,K,75,45-64,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/09/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/09/2023,B,46,25-44,M,WHITE,40.85604676326622,-73.90077783555246,214.0
08/09/2023,B,43,45-64,M,ASIAN / PACIFIC ISLANDER,40.83420109672967,-73.85168536781177,365.0
08/09/2023,B,44,45-64,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
08/09/2023,K,75,45-64,M,BLACK,40.67271591120527,-73.89031495142463,186.0
08/09/2023,B,40,25-44,M,BLACK,40.8133030743534,-73.93039618778353,391.0
08/09/2023,B,44,25-44,M,BLACK,40.840225853367535,-73.91768268616491,387.0
08/09/2023,K,75,25-44,M,WHITE HISPANIC,40.67271591120527,-73.89031495142463,186.0
08/08/2023,M,13,25-44,M,BLACK HISPANIC,40.74332398056524,-73.98407437788978,404.0
08/08/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/08/2023,K,75,25-44,F,BLACK,40.67540324751644,-73.87191357758088,188.0
08/08/2023,K,75,25-44,M,WHITE HISPANIC,40.67540324751644,-73.87191357758088,188.0
08/08/2023,Q,103,18-24,F,BLACK,40.70058232906593,-73.80774181591707,279.0
08/08/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/08/2023,K,75,45-64,M,WHITE HISPANIC,40.674395964093016,-73.89650930396286,185.0
08/08/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0
08/07/2023,K,78,25-44,M,WHITE HISPANIC,40.68405249798437,-73.97745785403545,617.0
08/07/2023,B,52,25-44,M,WHITE,40.86275507175744,-73.90107874094647,382.0
08/06/2023,M,25,45-64,M,BLACK,40.804375769710255,-73.93742023722204,392.0
08/05/2023,K,83,18-24,F,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0
08/05/2023,K,83,18-24,M,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0
08/05/2023,Q,108,18-24,M,BLACK,40.745595642202254,-73.90338918538404,456.0
08/05/2023,K,72,45-64,M,BLACK,40.66550803453773,-73.99276919825392,30.0
08/04/2023,B,44,25-44,M,BLACK,40.840225853367535,-73.91768268616491,387.0
08/04/2023,K,77,18-24,M,WHITE HISPANIC,40.66940230342326,-73.94219706684515,344.0
08/04/2023,M,13,45-64,M,BLACK,40.7452870263689,-73.98872939424497,13.0
08/04/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
08/03/2023,M,13,45-64,F,BLACK,40.74332398056524,-73.98407437788978,404.0
08/03/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
08/03/2023,K,61,18-24,M,BLACK HISPANIC,40.60881426510172,-73.97299575761588,249.0
08/03/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
08/03/2023,B,52,25-44,M,BLACK,40.86275507175744,-73.90107874094647,382.0
08/03/2023,K,83,18-24,M,WHITE HISPANIC,40.69993783385083,-73.91180788979794,630.0
08/03/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0
08/03/2023,B,43,25-44,M,WHITE HISPANIC,40.82858179824758,-73.87917076783575,369.0
08/02/2023,B,41,25-44,M,BLACK,40.812125995016096,-73.90418129247784,373.0
08/02/2023,K,83,18-24,M,BLACK,40.69993783385083,-73.91180788979794,630.0
08/02/2023,B,52,25-44,M,BLACK HISPANIC,40.86275507175744,-73.90107874094647,382.0
08/02/2023,B,52,45-64,M,BLACK,40.85836868681552,-73.90390861279158,383.0
08/02/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
08/02/2023,B,40,18-24,M,BLACK,40.81606683945181,-73.91764392674679,434.0
08/02/2023,K,83,25-44,M,BLACK HISPANIC,40.69993783385083,-73.91180788979794,630.0
08/02/2023,B,43,18-24,M,BLACK,40.82950189782912,-73.87460889175321,368.0
08/02/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0
08/02/2023,B,41,45-64,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
08/01/2023,B,52,25-44,M,WHITE HISPANIC,40.86747548737554,-73.8974019488641,381.0
08/01/2023,M,25,25-44,M,BLACK,40.804375769710255,-73.93742023722204,392.0
08/01/2023,B,40,25-44,M,WHITE HISPANIC,40.819693764479865,-73.90160159492376,432.0
08/01/2023,M,28,25-44,M,BLACK,40.8107644899635,-73.952590152183,153.0
08/01/2023,M,30,65+,M,WHITE HISPANIC,40.82642770243247,-73.95045075558801,304.0
08/01/2023,K,83,18-24,M,BLACK HISPANIC,40.69698630037214,-73.93522383122014,97.0
07/31/2023,K,75,25-44,M,WHITE,40.674395964093016,-73.89650930396286,185.0
07/31/2023,K,66,25-44,M,WHITE HISPANIC,40.64059922620008,-73.9943321010444,60.0
07/31/2023,M,34,45-64,M,BLACK,40.85555717320811,-73.92916990035032,300.0
07/30/2023,B,40,25-44,M,BLACK,40.80755382044926,-73.91921496573,376.0
07/29/2023,B,43,25-44,M,BLACK,40.83162357138756,-73.86725846399717,367.0
07/29/2023,M,13,18-24,M,BLACK HISPANIC,40.74332398056524,-73.98407437788978,404.0
07/28/2023,K,83,25-44,M,BLACK,40.69993783385083,-73.91180788979794,630.0
07/28/2023,K,78,25-44,F,BLACK,40.68405249798437,-73.97745785403545,617.0
07/28/2023,K,73,45-64,M,BLACK,40.6625545044738,-73.90891970492359,348.0
07/28/2023,K,73,25-44,M,BLACK,40.6625545044738,-73.90891970492359,348.0
07/27/2023,M,33,25-44,M,BLACK HISPANIC,40.84095296978001,-73.93947116181074,605.0
07/27/2023,K,78,25-44,M,BLACK,40.68405249798437,-73.97745785403545,617.0
07/27/2023,M,33,25-44,M,BLACK HISPANIC,40.84095296978001,-73.93947116181074,605.0
07/27/2023,M,28,25-44,M,BLACK,40.80777234464976,-73.94548329252599,439.0
07/26/2023,K,83,18-24,M,BLACK,40.69698630037214,-73.93522383122014,97.0
07/26/2023,B,40,25-44,M,WHITE HISPANIC,40.81630661102542,-73.90804814859399,433.0
07/26/2023,M,13,25-44,M,BLACK,40.74332398056524,-73.98407437788978,404.0
07/26/2023,K,81,18-24,F,BLACK,40.679329,-73.930375,181.0
07/26/2023,M,7,25-44,F,WHITE HISPANIC,40.71855580770046,-73.98820001110087,625.0
07/26/2023,B,46,25-44,F,BLACK,40.85836868681552,-73.90390861279158,383.0
07/26/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
07/25/2023,M,28,45-64,M,BLACK,40.802024054077805,-73.94968150946018,440.0
07/25/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0
07/25/2023,M,13,18-24,F,BLACK,40.74332398056524,-73.98407437788978,404.0
07/25/2023,K,67,25-44,M,BLACK,40.650807142241206,-73.94957212385661,356.0
07/25/2023,B,40,25-44,M,WHITE,40.81606683945181,-73.91764392674679,434.0
07/25/2023,K,70,25-44,M,BLACK,40.632885598179925,-73.94769778544028,359.0
07/25/2023,M,30,45-64,M,BLACK,40.82642770243247,-73.95045075558801,304.0
07/24/2023,K,66,25-44,F,BLACK HISPANIC,40.631574416194006,-73.99546052960667,62.0
07/24/2023,K,78,45-64,M,WHITE HISPANIC,40.68405249798437,-73.97745785403545,617.0
07/24/2023,K,71,18-24,M,BLACK,40.66312629147525,-73.95089285614004,354.0
07/23/2023,B,42,25-44,M,BLACK,40.83737082564831,-73.8877667333652,428.0
07/23/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
07/22/2023,M,25,25-44,M,BLACK,40.804375769710255,-73.93742023722204,392.0
07/22/2023,K,83,18-24,M,BLACK,40.69698630037214,-73.93522383122014,97.0
07/22/2023,B,41,25-44,M,WHITE HISPANIC,40.812125995016096,-73.90418129247784,373.0
07/22/2023,K,83,45-64,M,BLACK,40.69698630037214,-73.93522383122014,97.0
07/22/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0
07/22/2023,M,14,25-44,M,BLACK,40.752001,-73.977392,610.0
07/22/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0
07/21/2023,B,41,25-44,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
07/21/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
07/21/2023,B,41,25-44,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
07/21/2023,Q,100,25-44,M,BLACK,40.59241019101602,-73.78899501697998,205.0
07/21/2023,B,40,25-44,M,BLACK,40.81630661102542,-73.90804814859399,433.0
07/21/2023,B,44,25-44,M,BLACK HISPANIC,40.840225853367535,-73.91768268616491,387.0
07/21/2023,B,46,25-44,M,WHITE HISPANIC,40.85604676326622,-73.90077783555246,214.0
07/21/2023,M,20,18-24,M,WHITE HISPANIC,40.77879400106861,-73.98205472388632,313.0
07/21/2023,B,40,25-44,M,BLACK,40.819693764479865,-73.90160159492376,432.0
07/20/2023,B,40,45-64,M,BLACK HISPANIC,40.80755382044926,-73.91921496573,376.0
07/20/2023,B,49,18-24,M,BLACK,40.86543025685776,-73.86736090787606,423.0
07/20/2023,B,49,25-44,M,WHITE HISPANIC,40.86543025685776,-73.86736090787606,423.0
07/19/2023,M,30,25-44,M,BLACK,40.82642770243247,-73.95045075558801,304.0
07/19/2023,K,73,45-64,M,BLACK,40.6625545044738,-73.90891970492359,348.0
07/19/2023,K,67,25-44,M,BLACK,40.650807142241206,-73.94957212385661,356.0
07/19/2023,K,72,25-44,M,BLACK,40.66550803453773,-73.99276919825392,30.0
07/19/2023,K,67,25-44,M,BLACK,40.650807142241206,-73.94957212385661,356.0
07/19/2023,B,41,25-44,M,WHITE HISPANIC,40.812125995016096,-73.90418129247784,373.0
07/19/2023,K,71,25-44,M,BLACK,40.66312629147525,-73.95089285614004,354.0
07/19/2023,B,43,25-44,M,BLACK,40.83162357138756,-73.86725846399717,367.0
07/19/2023,B,40,45-64,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0
07/18/2023,B,44,18-24,M,BLACK,40.82781161940969,-73.92592932593037,604.0
07/18/2023,M,30,25-44,M,WHITE,40.82642770243247,-73.95045075558801,304.0
07/18/2023,B,40,45-64,M,WHITE HISPANIC,40.81630661102542,-73.90804814859399,433.0
07/18/2023,M,14,65+,M,BLACK,40.75219043401121,-73.99346359839569,164.0
07/18/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
07/17/2023,B,43,25-44,M,WHITE HISPANIC,40.82858179824758,-73.87917076783575,369.0
07/17/2023,M,23,45-64,M,ASIAN / PACIFIC ISLANDER,40.79480848529416,-73.9444068205819,394.0
07/16/2023,K,83,25-44,M,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0
07/16/2023,B,47,25-44,U,BLACK,40.89844961727117,-73.85429832975593,417.0
07/16/2023,B,47,25-44,M,BLACK,40.89844961727117,-73.85429832975593,417.0
07/15/2023,K,90,25-44,M,BLACK,40.70842603476187,-73.95790377644676,101.0
07/15/2023,K,78,18-24,M,BLACK HISPANIC,40.68405249798437,-73.97745785403545,617.0
07/14/2023,M,23,25-44,M,BLACK,40.79480848529416,-73.9444068205819,394.0
07/14/2023,K,83,25-44,M,BLACK HISPANIC,40.69698630037214,-73.93522383122014,97.0
07/14/2023,K,83,45-64,U,BLACK,40.69698630037214,-73.93522383122014,97.0
07/14/2023,B,44,45-64,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
07/14/2023,M,26,25-44,M,BLACK,40.8107644899635,-73.952590152183,153.0
07/14/2023,B,46,18-24,M,WHITE HISPANIC,40.86135236106006,-73.89773676351642,213.0
07/14/2023,B,43,25-44,M,WHITE HISPANIC,40.82858179824758,-73.87917076783575,369.0
07/14/2023,K,72,25-44,M,BLACK,40.641435145615965,-74.01781464949576,35.0
07/13/2023,B,44,45-64,M,BLACK,40.82781161940969,-73.92592932593037,604.0
07/13/2023,Q,100,25-44,M,BLACK,40.59241019101602,-73.78899501697998,205.0
07/13/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0
07/13/2023,B,44,25-44,M,BLACK,40.840225853367535,-73.91768268616491,387.0
07/13/2023,B,46,45-64,M,BLACK,40.848639432663525,-73.91167941229558,385.0
07/12/2023,B,44,18-24,M,BLACK,40.84434352609525,-73.91474279614735,386.0
07/12/2023,B,40,25-44,M,BLACK,40.819693764479865,-73.90160159492376,432.0
07/12/2023,B,49,45-64,M,WHITE HISPANIC,40.86543025685776,-73.86736090787606,423.0
07/12/2023,B,41,45-64,M,BLACK,40.82413799033059,-73.89294867750611,430.0
07/12/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0
07/12/2023,K,60,25-44,M,WHITE HISPANIC,40.57630372417229,-73.96853078385234,56.0
07/12/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
07/11/2023,M,7,25-44,M,BLACK,40.71855580770046,-73.98820001110087,625.0
07/11/2023,M,13,25-44,M,BLACK,40.74332398056524,-73.98407437788978,404.0
07/11/2023,Q,101,25-44,M,BLACK,40.59987182441369,-73.76156020184627,208.0
07/11/2023,B,47,18-24,M,BLACK,40.90348104720813,-73.85034060870207,416.0
07/11/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
07/11/2023,B,44,45-64,U,BLACK,40.82781161940969,-73.92592932593037,604.0
07/11/2023,B,44,45-64,M,BLACK,40.82781161940969,-73.92592932593037,604.0
07/11/2023,K,83,25-44,U,BLACK,40.69993783385083,-73.91180788979794,630.0
07/11/2023,B,47,45-64,M,WHITE HISPANIC,40.87144091196621,-73.86715728320962,422.0
07/11/2023,K,72,25-44,M,BLACK,40.641435145615965,-74.01781464949576,35.0
07/09/2023,M,14,25-44,M,WHITE HISPANIC,40.75219043401121,-73.99346359839569,164.0
07/09/2023,M,13,25-44,M,BLACK HISPANIC,40.74332398056524,-73.98407437788978,404.0
07/09/2023,B,44,18-24,M,BLACK,40.82781161940969,-73.92592932593037,604.0
07/08/2023,B,40,25-44,M,WHITE HISPANIC,40.80755382044926,-73.91921496573,376.0
07/08/2023,Q,108,25-44,M,WHITE HISPANIC,40.74633332800227,-73.89632537587809,455.0
07/08/2023,M,25,25-44,M,BLACK,40.79862228021883,-73.94161894101322,393.0
07/08/2023,B,40,25-44,M,WHITE HISPANIC,40.80755382044926,-73.91921496573,376.0
07/08/2023,B,44,25-44,M,BLACK,40.840225853367535,-73.91768268616491,387.0
07/08/2023,K,90,25-44,M,WHITE,40.70842603476187,-73.95790377644676,101.0
07/08/2023,K,81,25-44,M,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0
07/07/2023,B,41,25-44,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
07/07/2023,M,13,25-44,M,BLACK,40.74332398056524,-73.98407437788978,404.0
07/07/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
07/07/2023,B,43,25-44,M,WHITE HISPANIC,40.82858179824758,-73.87917076783575,369.0
07/07/2023,B,52,18-24,M,BLACK HISPANIC,40.86747548737554,-73.8974019488641,381.0
07/07/2023,B,43,25-44,M,BLACK,40.83420109672967,-73.85168536781177,365.0
07/07/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
07/07/2023,K,79,25-44,M,WHITE HISPANIC,40.67993899535381,-73.94120727391481,180.0
07/06/2023,M,25,25-44,M,WHITE HISPANIC,40.804375769710255,-73.93742023722204,392.0
07/06/2023,B,44,18-24,M,BLACK,40.83572429672213,-73.92128399754043,388.0
07/06/2023,B,41,45-64,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
07/06/2023,M,30,45-64,M,BLACK,40.82642770243247,-73.95045075558801,304.0
07/06/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0
07/06/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0
07/06/2023,B,46,25-44,M,BLACK HISPANIC,40.848639432663525,-73.91167941229558,385.0
07/06/2023,K,79,25-44,M,BLACK,40.67993899535381,-73.94120727391481,180.0
07/06/2023,K,72,25-44,M,BLACK,40.65486119723641,-74.00384187663035,32.0
07/05/2023,M,25,25-44,M,ASIAN / PACIFIC ISLANDER,40.79862228021883,-73.94161894101322,393.0
07/05/2023,B,41,25-44,M,WHITE HISPANIC,40.82211871477908,-73.89687933622004,431.0
07/05/2023,K,75,18-24,M,BLACK,40.674395964093016,-73.89650930396286,185.0
07/05/2023,B,44,18-24,M,BLACK HISPANIC,40.84434352609525,-73.91474279614735,386.0
07/05/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
07/05/2023,M,14,25-44,M,BLACK,40.75537384099699,-73.98744633280812,611.0
07/05/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
07/05/2023,K,60,25-44,M,BLACK,40.57761083502094,-73.96144207569856,55.0
07/05/2023,B,40,18-24,M,BLACK HISPANIC,40.81606683945181,-73.91764392674679,434.0
07/05/2023,B,44,25-44,M,BLACK,40.83572429672213,-73.92128399754043,388.0
07/05/2023,B,43,25-44,M,BLACK,40.83162357138756,-73.86725846399717,367.0
07/05/2023,B,46,45-64,M,WHITE HISPANIC,40.85604676326622,-73.90077783555246,214.0
07/05/2023,M,25,25-44,M,BLACK,40.804375769710255,-73.93742023722204,392.0
07/04/2023,B,47,25-44,M,BLACK,40.90348104720813,-73.85034060870207,416.0
07/04/2023,K,90,45-64,M,WHITE HISPANIC,40.70842603476187,-73.95790377644676,101.0
07/04/2023,B,47,18-24,M,BLACK,40.90348104720813,-73.85034060870207,416.0
07/03/2023,B,47,45-64,M,WHITE HISPANIC,40.88357560040627,-73.86280418783778,420.0
07/03/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
07/03/2023,K,78,45-64,M,BLACK,40.68405249798437,-73.97745785403545,617.0
07/03/2023,M,19,18-24,M,WHITE HISPANIC,40.7842452738926,-73.94708779204923,475.0
07/03/2023,K,83,45-64,M,BLACK,40.69698630037214,-73.93522383122014,97.0
07/03/2023,K,72,25-44,M,BLACK,40.641435145615965,-74.01781464949576,35.0
07/03/2023,Q,112,25-44,M,ASIAN / PACIFIC ISLANDER,40.71444186185788,-73.8312571230394,259.0
07/03/2023,K,72,25-44,M,WHITE HISPANIC,40.641435145615965,-74.01781464949576,35.0
07/02/2023,M,19,25-44,M,BLACK,40.779497725226406,-73.95558406794517,397.0
07/02/2023,K,83,18-24,M,WHITE,40.69698630037214,-73.93522383122014,97.0
07/02/2023,K,83,18-24,M,BLACK,40.69993783385083,-73.91180788979794,630.0
07/02/2023,K,71,18-24,M,BLACK,40.66807228647775,-73.95066932639968,353.0
07/02/2023,K,90,25-44,M,BLACK,40.70842603476187,-73.95790377644676,101.0
07/01/2023,B,47,45-64,M,BLACK HISPANIC,40.90348104720813,-73.85034060870207,416.0
07/01/2023,K,90,25-44,M,BLACK,40.70842603476187,-73.95790377644676,101.0
07/01/2023,K,75,25-44,M,BLACK,40.659112692479056,-73.89921817587808,136.0
06/30/2023,B,40,18-24,U,BLACK HISPANIC,40.81606683945181,-73.91764392674679,434.0
06/30/2023,B,40,25-44,M,BLACK,40.812125995016096,-73.90418129247784,373.0
06/30/2023,B,44,25-44,M,BLACK,40.83572429672213,-73.92128399754043,388.0
06/30/2023,B,40,18-24,M,BLACK HISPANIC,40.81606683945181,-73.91764392674679,434.0
06/30/2023,M,24,45-64,M,WHITE,40.79910212006656,-73.96854103795626,309.0
06/30/2023,B,44,18-24,M,BLACK HISPANIC,40.84434352609525,-73.91474279614735,386.0
06/30/2023,B,44,25-44,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
06/30/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0
06/30/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0
06/29/2023,K,84,18-24,M,BLACK,40.69056159330032,-73.98510385556358,336.0
06/29/2023,B,41,25-44,M,WHITE HISPANIC,40.812125995016096,-73.90418129247784,373.0
06/29/2023,M,14,25-44,M,BLACK,40.74641698170733,-73.98183247136635,403.0
06/29/2023,K,90,25-44,U,BLACK,40.708041858674505,-73.95815289429625,101.0
06/28/2023,M,20,25-44,M,BLACK,40.77387545873852,-73.98222574060378,314.0
06/28/2023,K,75,18-24,M,BLACK,40.659112692479056,-73.89921817587808,136.0
06/28/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
06/28/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
06/28/2023,B,47,45-64,U,BLACK,40.89844961727117,-73.85429832975593,417.0
06/28/2023,K,75,25-44,F,BLACK,40.663807310453066,-73.90041498507392,135.0
06/27/2023,K,71,45-64,M,WHITE HISPANIC,40.65709573262754,-73.95024855137949,355.0
06/27/2023,B,44,25-44,F,BLACK,40.82781161940969,-73.92592932593037,604.0
06/27/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0
06/26/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
06/26/2023,B,44,45-64,M,BLACK,40.82781161,-73.92592932,604.0
06/26/2023,M,28,45-64,M,WHITE,40.802024054077805,-73.94968150946018,440.0
06/26/2023,B,40,25-44,M,BLACK,40.81606683,-73.91764392,434.0
06/26/2023,B,44,45-64,U,BLACK,40.82781161940969,-73.92592932593037,604.0
06/26/2023,B,40,25-44,M,BLACK,40.81606683,-73.91764392,434.0
06/26/2023,B,40,25-44,M,BLACK,40.81606683,-73.91764392,434.0
06/25/2023,B,49,25-44,M,BLACK,40.86543025,-73.8673609,423.0
06/25/2023,B,40,25-44,M,WHITE HISPANIC,40.81856005891384,-73.92731612997096,603.0
06/25/2023,K,83,25-44,M,BLACK HISPANIC,40.69698630037214,-73.93522383122014,97.0
06/25/2023,B,40,25-44,M,BLACK,40.81969376,-73.90160159,432.0
06/24/2023,M,33,45-64,M,BLACK,40.84095296,-73.93947116,605.0
06/24/2023,B,40,18-24,M,BLACK,40.81606683,-73.91764392,434.0
06/24/2023,B,50,25-44,M,WHITE HISPANIC,40.88945849,-73.8982722,293.0
06/24/2023,B,42,25-44,M,BLACK,40.83013694129822,-73.89187665421248,429.0
06/24/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0
06/24/2023,B,42,18-24,M,BLACK HISPANIC,40.83013694,-73.89187665,429.0
06/24/2023,B,44,25-44,M,BLACK,40.82781161,-73.92592932,604.0
06/24/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
06/23/2023,M,25,18-24,F,BLACK,40.80437576,-73.93742023,392.0
06/23/2023,K,83,18-24,M,BLACK HISPANIC,40.69698630037214,-73.93522383122014,97.0
06/23/2023,K,72,45-64,M,WHITE,40.641435145615965,-74.01781464949576,35.0
06/23/2023,B,40,25-44,M,BLACK HISPANIC,40.81606683945181,-73.91764392674679,434.0
06/23/2023,B,40,25-44,M,BLACK,40.81856005891384,-73.92731612997096,603.0
06/23/2023,B,41,25-44,M,BLACK,40.82211871,-73.89687933,431.0
06/23/2023,M,25,18-24,M,BLACK,40.80437576,-73.93742023,392.0
06/22/2023,M,33,25-44,M,WHITE,40.84095296,-73.93947116,605.0
06/22/2023,B,41,18-24,M,BLACK,40.82413799033059,-73.89294867750611,430.0
06/22/2023,B,40,25-44,M,BLACK,40.81606683,-73.91764392,434.0
06/22/2023,B,40,25-44,M,WHITE HISPANIC,40.81606683,-73.91764392,434.0
06/22/2023,B,40,45-64,M,UNKNOWN,40.81606683,-73.91764392,434.0
06/22/2023,M,25,25-44,M,WHITE HISPANIC,40.80437576,-73.93742023,392.0
06/22/2023,B,49,25-44,M,BLACK,40.86543025685776,-73.86736090787606,423.0
06/22/2023,K,67,45-64,M,UNKNOWN,40.63998668649229,-73.9484128613608,358.0
06/22/2023,M,25,25-44,M,BLACK,40.80437576,-73.93742023,392.0
06/22/2023,M,14,18-24,M,WHITE,40.752001,-73.977392,610.0
06/22/2023,B,40,25-44,M,BLACK,40.80555776542496,-73.91452156345781,375.0
06/22/2023,B,40,25-44,M,BLACK HISPANIC,40.80755382044926,-73.91921496573,376.0
06/22/2023,B,40,25-44,M,WHITE HISPANIC,40.81856005,-73.92731612,603.0
06/22/2023,B,40,25-44,M,BLACK HISPANIC,40.80555776,-73.91452156,375.0
06/21/2023,K,60,25-44,M,WHITE HISPANIC,40.57761083502094,-73.96144207569856,55.0
06/21/2023,B,44,18-24,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0
06/21/2023,M,28,25-44,M,BLACK HISPANIC,40.80777234,-73.94548329,439.0
06/21/2023,B,41,25-44,M,BLACK,40.82211871477908,-73.89687933622004,431.0
06/20/2023,B,41,25-44,M,BLACK HISPANIC,40.812125995016096,-73.90418129247784,373.0
