ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat,station_complex_id,distance_to_station
264912087,03/10/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,109,1,18-24,M,ASIAN / PACIFIC ISLANDER,1031307,216054,40.75956952,-73.8301393,POINT (-73.8301393 40.75956952),447.0,9.830406342399138
264891284,03/10/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK,1007839,246906,40.84434352,-73.91474279,POINT (-73.91474279 40.84434352),386.0,11.167447320617319
264906494,03/10/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,0,25-44,M,WHITE HISPANIC,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382),376.0,2.5087214168971923
264784012,03/09/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,34,1,18-24,M,BLACK HISPANIC,1004367,254624,40.86553571,-73.9272684,POINT (-73.9272684 40.86553571),144.0,4.969940116831159
264778536,03/09/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,26,1,25-44,U,UNKNOWN,997374,234664,40.81076448,-73.95259015,POINT (-73.95259015 40.81076448),153.0,43.57309320376132
264791087,03/09/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,100,1,25-44,M,BLACK,1042852,155178,40.59241019,-73.78899501,POINT (-73.78899501 40.59241019),205.0,40.2421080867202
264796210,03/09/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799),430.0,12.113719599735854
264705541,03/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1011878,181135,40.663807310453066,-73.90041498507392,POINT (-73.90041498507392 40.663807310453066),135.0,28.815012733210732
264732906,03/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,114,0,<18,M,BLACK,1005031,216824,40.761785,-73.924984,POINT (-73.924984 40.761785),4.0,44.41555744933234
264703351,03/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1004368,237509,40.81856005,-73.92731612,POINT (-73.92731612 40.81856005),603.0,30.177698332075156
264715299,03/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,48,1,25-44,M,BLACK,1017426,245419,40.84023133,-73.8801001,POINT (-73.8801001 40.84023133),427.0,8.280502910062982
264721760,03/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,WHITE HISPANIC,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382),376.0,2.5087214168971923
264658082,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,ASIAN / PACIFIC ISLANDER,1011878,181135,40.663807310453066,-73.90041498507392,POINT (-73.90041498507392 40.663807310453066),135.0,28.815012733210732
264677385,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,109,1,25-44,F,WHITE HISPANIC,1031307,216054,40.75956952,-73.8301393,POINT (-73.8301393 40.75956952),447.0,9.830406342399138
264673074,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,18-24,M,BLACK,1020990,256795,40.87144091,-73.86715728,POINT (-73.86715728 40.87144091),422.0,9.44637729950262
264679586,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161),604.0,22.064209794617902
264680277,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1011878,181135,40.663807310453066,-73.90041498507392,POINT (-73.90041498507392 40.663807310453066),135.0,28.815012733210732
264679585,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,18-24,M,BLACK,1017689,241175,40.82858179,-73.87917076,POINT (-73.87917076 40.82858179),369.0,1.0218970035695516
264671227,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,77,1,45-64,M,BLACK,997981,183330,40.66986455425322,-73.9505021789545,POINT (-73.9505021789545 40.66986455425322),343.0,3.6273740848623843
264665915,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1009702,236693,40.81630661,-73.90804814,POINT (-73.90804814 40.81630661),433.0,28.786376278738256
264677356,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1011878,181135,40.663807310453066,-73.90041498507392,POINT (-73.90041498507392 40.663807310453066),135.0,28.815012733210732
264680267,03/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,0,25-44,M,BLACK,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382),376.0,2.5087214168971923
264649198,03/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161),604.0,22.064209794617902
264640240,03/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,18-24,F,BLACK HISPANIC,1016145,259815,40.87974871,-73.8846612,POINT (-73.8846612 40.87974871),379.0,0.5418648992795136
264644305,03/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161),604.0,22.064209794617902
264604583,03/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,WHITE HISPANIC,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161),604.0,22.064209794617902
264598992,03/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,45-64,M,BLACK,998708,195808,40.704112640794136,-73.94785469693444,POINT (-73.94785469693444 40.704112640794136),99.0,46.44486223807891
264594721,03/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,71,1,45-64,M,WHITE,998054,178678,40.65709573262754,-73.95024855137949,POINT (-73.95024855137949 40.65709573262754),355.0,49.446077082488586
264608020,03/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1004368,237509,40.81856005,-73.92731612,POINT (-73.92731612 40.81856005),603.0,30.177698332075156
264596523,03/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,25-44,M,BLACK,1023686,264804,40.89341145,-73.85736207,POINT (-73.85736207 40.89341145),418.0,25.9980841607348
264542661,03/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),434.0,10.627780300944934
264555468,03/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,78,1,25-44,M,WHITE HISPANIC,990502,188496,40.68405249,-73.97745785,POINT (-73.97745785 40.68405249),617.0,30.48109189466031
264561786,03/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,78,1,45-64,M,WHITE HISPANIC,990502,188496,40.68405249,-73.97745785,POINT (-73.97745785 40.68405249),617.0,30.48109189466031
264507938,03/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,28,1,25-44,M,BLACK,999342,233575,40.80777234464976,-73.94548329252599,POINT (-73.94548329252599 40.807772344649756),439.0,2.2640606484076393
264516906,03/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,15,25-44,M,BLACK,990513,213251,40.752001,-73.977392,POINT (-73.977392 40.752001),610.0,2.9344197648881196
264492857,03/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),434.0,10.627780300944934
264517653,03/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,BLACK,1017689,241175,40.82858179,-73.87917076,POINT (-73.87917076 40.82858179),369.0,1.0218970035695516
264514727,03/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1019779,185370,40.67540324751644,-73.87191357758088,POINT (-73.87191357758088 40.675403247516435),188.0,16.527703495687177
264501285,03/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,BLACK,1007027,245405,40.84022585,-73.91768268,POINT (-73.91768268 40.84022585),387.0,19.081077078453397
264502806,03/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,49,1,45-64,M,BLACK,1020937,254605,40.86543025,-73.8673609,POINT (-73.8673609 40.86543025),423.0,3.6048313158951752
264451379,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,18-24,M,BLACK HISPANIC,988381,190867,40.69056159330032,-73.98510385556358,POINT (-73.98510385556358 40.690561593300316),336.0,3.7659522030273163
264439858,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,25-44,M,BLACK,1016145,259815,40.87974871,-73.8846612,POINT (-73.8846612 40.87974871),379.0,0.5418648992795136
264417717,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,BLACK,989284,211217,40.74641698,-73.98183247,POINT (-73.98183247 40.74641698),403.0,42.603868460612745
264419717,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
264438190,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,45-64,M,WHITE HISPANIC,1000916,245710,40.84107663,-73.9397674,POINT (-73.9397674 40.84107663),605.0,49.22566639967198
264453141,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1011878,181135,40.663807310453066,-73.90041498507392,POINT (-73.90041498507392 40.663807310453066),135.0,28.815012733210732
264445694,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382),376.0,2.5087214168971923
264438174,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,78,1,45-64,M,BLACK,990502,188496,40.68405249798437,-73.97745785403545,POINT (-73.97745785403545 40.68405249798437),617.0,30.480426235905924
264449847,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,M,BLACK,1009519,180676,40.6625545044738,-73.90891970492359,POINT (-73.90891970492359 40.6625545044738),348.0,2.30607229981586
264455661,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,WHITE HISPANIC,1018951,241512,40.82950189,-73.87460889,POINT (-73.87460889 40.82950189),368.0,8.117724611387215
264442500,03/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,25-44,M,WHITE HISPANIC,988381,190867,40.69056159330032,-73.98510385556358,POINT (-73.98510385556358 40.690561593300316),336.0,3.7659522030273163
264389838,03/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,45-64,M,BLACK,1000916,245710,40.8410766367656,-73.93976740555671,POINT (-73.93976740555671 40.8410766367656),605.0,49.22634679783011
264357200,03/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,45-64,M,BLACK,989284,211217,40.74641698,-73.98183247,POINT (-73.98183247 40.74641698),403.0,42.603868460612745
264404381,03/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,25-44,F,WHITE HISPANIC,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214),97.0,44.057069949334334
264403764,03/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),434.0,10.627780300944934
264404391,03/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,0,18-24,F,WHITE HISPANIC,989224,219229,40.7684079,-73.98204308,POINT (-73.98204308 40.7684079),614.0,23.356614136659932
264355426,03/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,13,1,25-44,M,BLACK,988663,210090,40.74332398,-73.98407437,POINT (-73.98407437 40.74332398),404.0,32.434549567130745
264400872,03/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),434.0,10.627780300944934
264344348,02/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,25-44,M,BLACK,1025621,268476,40.90348104,-73.8503406,POINT (-73.8503406 40.90348104),416.0,46.01674991942249
264348466,02/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,18-24,M,BLACK HISPANIC,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382),376.0,2.5087214168971923
264291134,02/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,25-44,M,BLACK,1002212,193214,40.6969863,-73.93522383,POINT (-73.93522383 40.6969863),97.0,44.05717863477977
264322415,02/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,15,25-44,M,BLACK,986713,212638,40.75031835,-73.99111059,POINT (-73.99111059 40.75031835),318.0,7.5705588727803015
264291080,02/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,WHITE HISPANIC,1020984,242288,40.83162357,-73.86725846,POINT (-73.86725846 40.83162357),367.0,32.887593753737
264301284,02/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,0,18-24,M,BLACK,1000930,197100,40.70765496580936,-73.93983746765778,POINT (-73.93983746765778 40.707654965809354),124.0,9.391753737356593
264291092,02/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,25-44,M,BLACK,1023686,264804,40.89341145,-73.85736207,POINT (-73.85736207 40.89341145),418.0,25.9980841607348
264270084,02/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,18-24,F,BLACK,1011878,181135,40.66380731,-73.90041498,POINT (-73.90041498 40.66380731),135.0,28.815253906198905
264191668,02/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,WHITE,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161),604.0,22.064209794617902
264207897,02/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,BLACK,1004368,237509,40.81856005,-73.92731612,POINT (-73.92731612 40.81856005),603.0,30.177698332075156
264185022,02/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,18-24,M,WHITE HISPANIC,1011485,237929,40.81969376,-73.90160159,POINT (-73.90160159 40.81969376),432.0,18.647647972970834
264174027,02/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382),376.0,2.5087214168971923
264151830,02/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,ASIAN / PACIFIC ISLANDER,1017689,241175,40.82858179,-73.87917076,POINT (-73.87917076 40.82858179),369.0,1.0218970035695516
264151841,02/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,71,0,25-44,M,BLACK,998054,178678,40.65709573,-73.95024855,POINT (-73.95024855 40.65709573),355.0,49.445776623841624
264182855,02/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK,1011698,251174,40.85604676,-73.90077783,POINT (-73.90077783 40.85604676),214.0,6.000996687133842
264174029,02/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,65+,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),434.0,10.627780300944934
264075456,02/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK HISPANIC,1004368,237509,40.81856005,-73.92731612,POINT (-73.92731612 40.81856005),603.0,30.177698332075156
264132354,02/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),434.0,10.627780300944934
264036779,02/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,0,25-44,M,BLACK,988381,190867,40.69056159,-73.98510385,POINT (-73.98510385 40.69056159),336.0,3.7653627448298463
264021875,02/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,0,25-44,M,WHITE HISPANIC,1007027,245405,40.84022585,-73.91768268,POINT (-73.91768268 40.84022585),387.0,19.081077078453397
264051009,02/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,WHITE HISPANIC,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799),430.0,12.113719599735854
264051031,02/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,19,1,25-44,M,BLACK,996551,223272,40.77949772,-73.95558406,POINT (-73.95558406 40.77949772),397.0,0.7598561335876193
264057528,02/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,18-24,M,WHITE,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214),97.0,44.057069949334334
264059455,02/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,108,0,18-24,M,BLACK,1011020,210932,40.745595642202254,-73.90338918538404,POINT (-73.90338918538404 40.745595642202254),456.0,34.43311676179789
264023573,02/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,115,1,25-44,M,WHITE HISPANIC,1024193,213129,40.75157615,-73.85583589,POINT (-73.85583589 40.75157615),449.0,45.69854830245827
263979475,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK HISPANIC,1011485,237929,40.81969376,-73.90160159,POINT (-73.90160159 40.81969376),432.0,18.647647972970834
263991179,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,34,1,25-44,M,BLACK HISPANIC,1004367,254624,40.86553571927647,-73.92726840202711,POINT (-73.92726840202711 40.865535719276465),144.0,4.970961746670251
263988311,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1012791,238814,40.82211871,-73.89687933,POINT (-73.89687933 40.82211871),431.0,13.930281203702538
263975692,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799),430.0,12.113719599735854
263993579,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),434.0,10.627780300944934
263990693,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK,1011612,253618,40.86275507,-73.90107874,POINT (-73.90107874 40.86275507),382.0,6.5237265977648615
263979472,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK HISPANIC,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382),376.0,2.5087214168971923
263984409,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,71,1,25-44,M,BLACK,998054,178678,40.65709573,-73.95024855,POINT (-73.95024855 40.65709573),355.0,49.445776623841624
263977460,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,1,1,25-44,M,WHITE HISPANIC,982806,201821,40.72062858,-74.00520932,POINT (-74.00520932 40.72062858),169.0,21.764707689600744
263977464,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,1,1,25-44,M,WHITE HISPANIC,982806,201821,40.72062858,-74.00520932,POINT (-74.00520932 40.72062858),169.0,21.764707689600744
263990695,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),434.0,10.627780300944934
263984393,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK,1011698,251174,40.85604676,-73.90077783,POINT (-73.90077783 40.85604676),214.0,6.000996687133842
263977458,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,45-64,M,BLACK,999503,243153,40.83406096839664,-73.94487994277772,POINT (-73.94487994277772 40.834060968396635),303.0,2.3742184914082274
263988312,02/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161),604.0,22.064209794617902
